SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
C#C[C@@H](CC(=O)O)/C=C/Cc1ccc(cc1)S,22/000000010,"InChI=1S/C14H14O2S/c1-2-11(10-14(15)16)4-3-5-12-6-8-13(17)9-7-12/h1,3-4,6-9,11,17H,5,10H2,(H,15,16)/b4-3+/t11-/m1/s1",C14H14O2S,246,2.79,4.55,-2.93,3.58,-190,3.747297639666625,1
Sc1c(cc(cc1ON)Br)/C=C/C(=C)CC[NH3+],15/000000098,"InChI=1S/C12H15BrN2OS/c1-8(4-5-14)2-3-9-6-10(13)7-11(16-15)12(9)17/h2-3,6-7,17H,1,4-5,14-15H2/p+1/b3-2+",C12H16N2OSBr,316,1.72,4.55,-8.8,2.35,-60,4.177738153746911,1
ONC/C=C\CC/C=C\c1ccc(cc1F)Br,1/000000754,"InChI=1S/C13H15BrFNO/c14-12-8-7-11(13(15)10-12)6-4-2-1-3-5-9-16-17/h3-8,10,16-17H,1-2,9H2/b5-3-,6-4-",C13H15NOFBr,300,3.96,4.55,-3.15,2.22,0,2.9165194664559415,1
O=C(CC)OCc1nnc([nH]1)[C@@H](n1nc[nH]c1=O)Cl,26/000000047,"InChI=1S/C9H11ClN6O3/c1-2-6(17)19-3-5-13-8(15-14-5)7(10)16-9(18)11-4-12-16/h4,7H,2-3H2,1H3,(H,11,12,18)(H,13,14,15)/t7-/m1/s1",C9H11N6O3Cl,286,1.18,4.54,4.52,23.6,-170,4.246285251018621,1
OC/C=C\1/C(=NNC1=O)C(=O)Cc1nc(cs1)C,1/000000601,"InChI=1S/C11H11N3O3S/c1-6-5-18-9(12-6)4-8(16)10-7(2-3-15)11(17)14-13-10/h2,5,15H,3-4H2,1H3,(H,14,17)/b7-2-",C11H11N3O3S,265,-0.22,4.54,6.46,2.48,-20,3.4019400413765304,1
[nH]1c(nnc1CC[NH3+])Cc1ccc2c(c1)c(ccc2)CC/C=C/CC,30/000000068,"InChI=1S/C21H26N4/c1-2-3-4-5-7-17-8-6-9-18-11-10-16(14-19(17)18)15-21-23-20(12-13-22)24-25-21/h3-4,6,8-11,14H,2,5,7,12-13,15,22H2,1H3,(H,23,24,25)/p+1/b4-3+",C21H27N4,335,4.77,4.54,-3.53,4.94,-140,3.327301394237759,1
ONC/C=C\C[C@H](Cc1[nH]ccc1Cc1ncoc1)O,1/000000784,"InChI=1S/C14H19N3O3/c18-13(3-1-2-5-17-19)8-14-11(4-6-15-14)7-12-9-20-10-16-12/h1-2,4,6,9-10,13,15,17-19H,3,5,7-8H2/b2-1-/t13-/m1/s1",C14H19N3O3,277,0.36,4.54,-3.7,22.2,-150,4.273645126257746,1
Oc1c(OC(=O)C(=O)O)ccc(c1)C/C=C\C,17/000000533,"InChI=1S/C12H12O5/c1-2-3-4-8-5-6-10(9(13)7-8)17-12(16)11(14)15/h2-3,5-7,13H,4H2,1H3,(H,14,15)/b3-2-",C12H11O5,235,1.33,4.54,-5.09,3.58,-60,2.5857796253188177,1
c1nc(c[nH]1)/C=c\1/sc2c([nH]1)c(ccc2)CN(=O)=O,30/000000056,"InChI=1S/C12H10N4O2S/c17-16(18)6-8-2-1-3-10-12(8)15-11(19-10)4-9-5-13-7-14-9/h1-5,7,15H,6H2,(H,13,14)/b11-4+",C12H10N4O2S,274,2.17,4.54,1.09,2.48,-40,3.7743871253426997,1
Oc1ccc(cc1C[NH3+])CCc1[nH]cc(c1)c1oc(nc1)/C=C\NC,4/000000009,"InChI=1S/C19H22N4O2/c1-21-7-6-19-23-12-18(25-19)15-9-16(22-11-15)4-2-13-3-5-17(24)14(8-13)10-20/h3,5-9,11-12,21-22,24H,2,4,10,20H2,1H3/p+1/b7-6-",C19H23N4O2,339,1.41,4.53,-0.95,3.7,-100,3.782582005407411,1
Brc1oc(cc1)[C@H]([NH3+])C(=C)C(=O)N,26/000000123,"InChI=1S/C8H9BrN2O2/c1-4(8(11)12)7(10)5-2-3-6(9)13-5/h2-3,7H,1,10H2,(H2,11,12)/p+1/t7-/m1/s1",C8H10N2O2Br,246,-0.4,4.53,4.5,15.7,-150,4.230312504186103,1
OC/C=C\1/C(=NNC1=O)C(=O)C/C=C/C(=O)Cc1nocc1,1/000000650,"InChI=1S/C14H13N3O5/c18-6-4-11-13(15-16-14(11)21)12(20)3-1-2-10(19)8-9-5-7-22-17-9/h1-2,4-5,7,18H,3,6,8H2,(H,16,21)/b2-1+,11-4-",C14H13N3O5,303,-0.3,4.53,3.84,5.09,0,3.8319434564423407,1
Oc1c(OC(=O)c2nnn[nH]2)cccc1OC(=O)CC,17/000000458,"InChI=1S/C11H10N4O5/c1-2-8(16)19-6-4-3-5-7(9(6)17)20-11(18)10-12-14-15-13-10/h3-5,17H,2H2,1H3,(H,12,13,14,15)",C11H10N4O5,278,0.36,4.53,-1.73,3.58,-20,2.8600210151716574,1
Oc1c(OC(=O)c2nnc[nH]2)cccc1C=C,17/000000924,"InChI=1S/C11H9N3O3/c1-2-7-4-3-5-8(9(7)15)17-11(16)10-12-6-13-14-10/h2-6,15H,1H2,(H,12,13,14)",C11H9N3O3,231,2.67,4.53,-1.76,2.22,0,3.146501197225172,1
c1c(OCCCCc2nnc([nH]2)[C@@H](n2nc[nH]c2=O)Cl)cccc1,26/000000095,"InChI=1S/C15H17ClN6O2/c16-13(22-15(23)17-10-18-22)14-19-12(20-21-14)8-4-5-9-24-11-6-2-1-3-7-11/h1-3,6-7,10,13H,4-5,8-9H2,(H,17,18,23)(H,19,20,21)/t13-/m1/s1",C15H17N6O2Cl,348,3.49,4.53,3.28,24.2,-190,3.6454251056786084,1
OC(=S)Nc1c(O)c(OC(=O)C(=O)O)ccc1C/C=C\C,17/000000843,"InChI=1S/C13H13NO6S/c1-2-3-4-7-5-6-8(20-12(18)11(16)17)10(15)9(7)14-13(19)21/h2-3,5-6,15H,4H2,1H3,(H,16,17)(H2,14,19,21)/b3-2-",C13H12NO6S,310,0.94,4.53,-5.08,21.9,-90,3.304150488564038,1
OC(=O)c1cc(ccc1CC(=O)OC)CNNCN,12/000000112,"InChI=1S/C12H17N3O4/c1-19-11(16)5-9-3-2-8(6-14-15-7-13)4-10(9)12(17)18/h2-4,14-15H,5-7,13H2,1H3,(H,17,18)",C12H17N3O4,267,1.02,4.53,-6.06,5.09,-60,2.6367613695600216,1
OC(=O)/C=C/CC(=O)c1nc(O)c2c(n1)n(nn2)CC=C,28/000000035,"InChI=1S/C12H11N5O4/c1-2-6-17-11-9(15-16-17)12(21)14-10(13-11)7(18)4-3-5-8(19)20/h2-3,5H,1,4,6H2,(H,19,20)(H,13,14,21)/b5-3+",C12H11N5O4,289,0.05,4.53,-2.76,24.0,-80,3.3360985275939727,1
ONC/C=C\C[C@H](Cc1[nH]ccc1C)O,1/000000929,"InChI=1S/C11H18N2O2/c1-9-5-7-12-11(9)8-10(14)4-2-3-6-13-15/h2-3,5,7,10,12-15H,4,6,8H2,1H3/b3-2-/t10-/m1/s1",C11H18N2O2,210,0.67,4.52,-2.66,3.58,-170,4.008082343569431,1
ONC/C=C\Cc1ccc(c(c1)C1=CCOC1=O)CO,1/000000023,"InChI=1S/C15H17NO4/c17-10-12-5-4-11(3-1-2-7-16-19)9-14(12)13-6-8-20-15(13)18/h1-2,4-6,9,16-17,19H,3,7-8,10H2/b2-1-",C15H17NO4,275,1.56,4.52,-3.38,3.58,-120,3.311087455310467,1
Oc1c(S)c(cc(c1)Br)/C=C/[C@@H](CC=C)O,15/000000274,"InChI=1S/C12H13BrO2S/c1-2-3-10(14)5-4-8-6-9(13)7-11(15)12(8)16/h2,4-7,10,14-16H,1,3H2/b5-4+/t10-/m1/s1",C12H13O2SBr,301,3.46,4.52,-6.23,2.22,-170,3.817205034639784,1
Oc1c(OC(=O)C(=O)O)ccc(c1S(=O)=O)CCC,17/000001414,"InChI=1S/C11H12O7S/c1-2-3-6-4-5-7(18-11(15)10(13)14)8(12)9(6)19(16)17/h4-5,12,19H,2-3H2,1H3,(H,13,14)",C11H11O7S,287,0.18,4.52,-4.37,18.9,-20,3.3100661742937483,1
Oc1c(OC(=O)C(=O)O)ccc(c1CN)[C@@H](CC=C)C,17/000000128,"InChI=1S/C14H17NO5/c1-3-4-8(2)9-5-6-11(12(16)10(9)7-15)20-14(19)13(17)18/h3,5-6,8,16H,1,4,7,15H2,2H3,(H,17,18)/t8-/m1/s1",C14H16NO5,278,0.6,4.52,-5.08,17.6,-190,3.4287108837273426,1
ON[C@H](C(=O)Cc1nnc(s1)CC#CC)C=C,1/000000528,"InChI=1S/C11H13N3O2S/c1-3-5-6-10-12-13-11(17-10)7-9(15)8(4-2)14-16/h4,8,14,16H,2,6-7H2,1H3/t8-/m0/s1",C11H13N3O2S,251,1.04,4.52,-2.02,2.22,-190,4.307065233774645,1
Oc1nc(nc2c1nnn2CS)CCC(=O)OCCC,28/000000028,"InChI=1S/C11H15N5O3S/c1-2-5-19-8(17)4-3-7-12-10-9(11(18)13-7)14-15-16(10)6-20/h20H,2-6H2,1H3,(H,12,13,18)",C11H15N5O3S,297,0.8,4.52,-2.8,21.7,-100,3.0812429931936354,1
ONC/C=C\Cc1cc(c2n[nH]c(c2)C)c(c(c1)CC(=O)N)CO,1/000000262,"InChI=1S/C17H22N4O3/c1-11-6-16(21-20-11)14-8-12(4-2-3-5-19-24)7-13(9-17(18)23)15(14)10-22/h2-3,6-8,19,22,24H,4-5,9-10H2,1H3,(H2,18,23)(H,20,21)/b3-2-",C17H22N4O3,330,0.98,4.51,-4.18,23.2,-200,3.3036514033011546,1
Oc1c(OC(=O)c2ncoc2)cccc1NC(=O)NCCl,17/000001503,"InChI=1S/C12H10ClN3O5/c13-5-14-12(19)16-7-2-1-3-9(10(7)17)21-11(18)8-4-20-6-15-8/h1-4,6,17H,5H2,(H2,14,16,19)",C12H10N3O5Cl,311,0.57,4.51,-1.76,5.09,0,2.957717414434777,1
Oc1c(OC(=O)c2nnn[nH]2)cccc1C1=COCC1=O,17/000001320,"InChI=1S/C12H8N4O5/c17-8-5-20-4-7(8)6-2-1-3-9(10(6)18)21-12(19)11-13-15-16-14-11/h1-4,18H,5H2,(H,13,14,15,16)",C12H8N4O5,288,0.04,4.51,-2.52,3.58,-120,3.477175158893708,1
OC(=O)Cc1ccc(c(c1)O)OC(=O)c1nnn[nH]1,17/000001525,"InChI=1S/C10H8N4O5/c15-6-3-5(4-8(16)17)1-2-7(6)19-10(18)9-11-13-14-12-9/h1-3,15H,4H2,(H,16,17)(H,11,12,13,14)",C10H8N4O5,264,-0.25,4.51,-3.12,2.22,-20,2.7585450248017302,1
OCc1c(F)c(ncc1C(=C)N(=O)=O)N[C@H]1C=NC=CC1,2/000000011,"InChI=1S/C13H13FN4O3/c1-8(18(20)21)10-6-16-13(12(14)11(10)7-19)17-9-3-2-4-15-5-9/h2,4-6,9,19H,1,3,7H2,(H,16,17)/t9-/m1/s1",C13H13N4O3F,292,1.29,4.51,-3.0,23.7,-150,4.354589131669831,1
ONC/C=C/CC1=C[C@@H](C=CO1)CN(=O)=O,1/000000827,"InChI=1S/C10H14N2O4/c13-11-5-2-1-3-10-7-9(4-6-16-10)8-12(14)15/h1-2,4,6-7,9,11,13H,3,5,8H2/b2-1+/t9-/m1/s1",C10H14N2O4,226,1.16,4.51,-1.26,3.58,-150,4.868276161652306,1
Oc1c(OC(=O)c2nnc([nH]2)CBr)ccc(c1)CCF,17/000001024,"InChI=1S/C12H11BrFN3O3/c13-6-10-15-11(17-16-10)12(19)20-9-2-1-7(3-4-14)5-8(9)18/h1-2,5,18H,3-4,6H2,(H,15,16,17)",C12H11N3O3FBr,344,3.65,4.51,-0.21,3.58,-40,3.236124586600228,1
c1oc2c(n1)nc(c(c2OC(=O)c1[nH]ccc1)F)CN,24/000000012,"InChI=1S/C12H9FN4O3/c13-8-7(4-14)17-11-10(19-5-16-11)9(8)20-12(18)6-2-1-3-15-6/h1-3,5,15H,4,14H2",C12H9N4O3F,276,0.37,4.5,-1.27,23.1,-40,3.453848588913705,1
ONC/C=C\C[C@H](CCCCl)O,1/000000874,"InChI=1S/C8H16ClNO2/c9-6-3-5-8(11)4-1-2-7-10-12/h1-2,8,10-12H,3-7H2/b2-1-/t8-/m1/s1",C8H16NO2Cl,193,1.34,4.5,-1.57,2.22,-150,3.7404698071523708,1
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)n1cncc1,17/000000430,"InChI=1S/C11H8N6O3/c18-8-5-7(17-4-3-12-6-17)1-2-9(8)20-11(19)10-13-15-16-14-10/h1-6,18H,(H,13,14,15,16)",C11H8N6O3,272,0.13,4.5,-4.09,24.7,-180,2.949713142871543,1
Sc1nnc([nH]1)COC[C@@H](CCNNCc1n[nH]nc1)O,1/000001099,"InChI=1S/C10H18N8O2S/c19-8(5-20-6-9-14-10(21)17-16-9)1-2-11-12-3-7-4-13-18-15-7/h4,8,11-12,19H,1-3,5-6H2,(H,13,15,18)(H2,14,16,17,21)/t8-/m1/s1",C10H18N8O2S,314,1.98,4.5,-1.57,5.09,-190,4.317929541288476,1
Oc1ccc(cc1C=C)C[C@@H](C1=CN2[C@@H](N1)SC=C2)c1nnco1,4/000000001,"InChI=1S/C17H16N4O2S/c1-2-12-7-11(3-4-15(12)22)8-13(16-20-18-10-23-16)14-9-21-5-6-24-17(21)19-14/h2-7,9-10,13,17,19,22H,1,8H2/t13-,17?/m0/s1",C17H15N4O2S,339,4.3,4.5,-7.79,4.94,-190,4.687838497338122,1
C=CC(=O)COCCc1cc(c(c(c1)[C@H](CN)N)F)C,1/000001152,"InChI=1S/C15H21FN2O2/c1-3-12(19)9-20-5-4-11-6-10(2)15(16)13(7-11)14(18)8-17/h3,6-7,14H,1,4-5,8-9,17-18H2,2H3/t14-/m0/s1",C15H21N2O2F,280,0.62,4.5,1.54,17.7,-170,3.389852199644129,1
Oc1nc(nc2c1nn[nH]2)/C(=C\c1cscc1)/CCC,28/000000037,"InChI=1S/C13H13N5OS/c1-2-3-9(6-8-4-5-20-7-8)11-14-12-10(13(19)15-11)16-18-17-12/h4-7H,2-3H2,1H3,(H2,14,15,16,17,18,19)/b9-6-",C13H13N5OS,287,2.31,4.5,-5.09,22.9,-80,3.6037529306699527,1
OC[C@H]1NC(=CC1)C(=O)NC(=S)/C=C\c1nnc([nH]1)CCCCN,23/000000010,"InChI=1S/C15H22N6O2S/c16-8-2-1-3-12-18-13(21-20-12)6-7-14(24)19-15(23)11-5-4-10(9-22)17-11/h5-7,10,17,22H,1-4,8-9,16H2,(H,18,20,21)(H,19,23,24)/b7-6-/t10-/m0/s1",C15H22N6O2S,350,0.39,4.5,-1.73,5.09,-170,4.420938816085848,1
ON[C@H](c1coc(c1)CCNC(=O)c1nonc1)S,1/000000826,"InChI=1S/C10H12N4O4S/c15-9(8-4-12-18-14-8)11-2-1-7-3-6(5-17-7)10(19)13-16/h3-5,10,13,16,19H,1-2H2,(H,11,15)/t10-/m0/s1",C10H12N4O4S,284,0.79,4.49,0.1,3.58,-150,4.170049450341312,1
Oc1c(OC(=O)C(=O)O)ccc(c1CN)c1[nH]ncc1,17/000001543,"InChI=1S/C12H11N3O5/c13-5-7-6(8-3-4-14-15-8)1-2-9(10(7)16)20-12(19)11(17)18/h1-4,16H,5,13H2,(H,14,15)(H,17,18)",C12H10N3O5,276,0.2,4.49,-4.7,21.2,-180,2.8906662849019273,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1C1=CC(=O)C1=O)CC[NH3+],17/000000615,"InChI=1S/C15H12N4O5/c16-4-3-7-1-2-10(24-15(23)14-17-6-18-19-14)13(22)11(7)8-5-9(20)12(8)21/h1-2,5-6,22H,3-4,16H2,(H,17,18,19)/p+1",C15H13N4O5,329,0.77,4.49,-4.12,5.09,-120,3.885191931429743,1
OC(=O)CCCCc1ccc(cc1O)Nc1sncc1,17/000001596,"InChI=1S/C14H16N2O3S/c17-12-9-11(16-13-7-8-15-20-13)6-5-10(12)3-1-2-4-14(18)19/h5-9,16-17H,1-4H2,(H,18,19)",C14H16N2O3S,292,2.11,4.49,-3.99,20.1,-60,2.7697198439744337,1
Oc1c(OC(=O)c2nnn[nH]2)cccc1Br,17/000001293,"InChI=1S/C8H5BrN4O3/c9-4-2-1-3-5(6(4)14)16-8(15)7-10-12-13-11-7/h1-3,14H,(H,10,11,12,13)",C8H5N4O3Br,285,1.12,4.49,-1.04,2.22,0,2.895379244579102,1
Sc1c(cc(cc1O)Br)n1nc(cc1N)/C=C(\C(=O)CN)/N(=O)=O,15/000000220,"InChI=1S/C13H12BrN5O4S/c14-6-1-9(13(24)10(20)2-6)18-12(16)4-7(17-18)3-8(19(22)23)11(21)5-15/h1-4,20,24H,5,15-16H2/b8-3+",C13H12N5O4SBr,414,1.75,4.49,-7.5,3.72,-180,3.809112611682326,1
Sc1c(cc(cc1ON)Br)/C=C/CCCC(=O)N,15/000000036,"InChI=1S/C12H15BrN2O2S/c13-9-6-8(12(18)10(7-9)17-15)4-2-1-3-5-11(14)16/h2,4,6-7,18H,1,3,5,15H2,(H2,14,16)/b4-2+",C12H15N2O2SBr,331,1.56,4.49,-10.06,2.35,-60,3.153070685018603,1
O[P@@H](=O)Oc1ccc(c(c1)CO)c1ocnc1CCCC(=O)CC,17/000001605,"InChI=1S/C16H20NO6P/c1-2-12(19)4-3-5-15-16(22-10-17-15)14-7-6-13(23-24(20)21)8-11(14)9-18/h6-8,10,18,24H,2-5,9H2,1H3,(H,20,21)",C16H20NO6P,353,0.42,4.49,-2.96,23.6,-180,3.9702323157819377,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)n1nccc1N,17/000000466,"InChI=1S/C12H10N6O3/c13-10-3-4-16-18(10)7-1-2-9(8(19)5-7)21-12(20)11-14-6-15-17-11/h1-6,19H,13H2,(H,14,15,17)",C12H10N6O3,286,1.97,4.49,-4.04,3.58,-160,3.17757438966294,1
ONC/C=C/CC1=C[C@H](C=CO1)NC(=O)C=C,1/000000459,"InChI=1S/C12H16N2O3/c1-2-12(15)14-10-6-8-17-11(9-10)5-3-4-7-13-16/h2-4,6,8-10,13,16H,1,5,7H2,(H,14,15)/b4-3+/t10-/m0/s1",C12H16N2O3,236,0.91,4.49,-2.5,3.58,-150,4.695434075836838,1
ONC(=O)c1c(N(=O)=O)ccc(c1I)F,5/000000007,"InChI=1S/C7H4FIN2O4/c8-3-1-2-4(11(14)15)5(6(3)9)7(12)10-13/h1-2,13H,(H,10,12)",C7H4N2O4FI,326,2.11,4.48,-3.31,2.22,-20,2.74175678744297,1
ONC/C=C\CCC(=O)c1cccc(c1O)n1c(=S)scc1,1/000000266,"InChI=1S/C15H16N2O3S2/c18-13(7-2-1-3-8-16-20)11-5-4-6-12(14(11)19)17-9-10-22-15(17)21/h1,3-6,9-10,16,19-20H,2,7-8H2/b3-1-",C15H16N2O3S2,336,2.54,4.48,-3.05,3.58,-140,3.3483910991222405,1
OC(=O)c1cc(ccc1COC(=O)C/C=C/c1csc(c1)Cl)CO,12/000000060,"InChI=1S/C17H15ClO5S/c18-15-7-12(10-24-15)2-1-3-16(20)23-9-13-5-4-11(8-19)6-14(13)17(21)22/h1-2,4-7,10,19H,3,8-9H2,(H,21,22)/b2-1+",C17H15O5SCl,366,2.49,4.48,-2.07,5.09,-60,2.807609841877504,1
ONCC(=O)Cc1nnc(s1)[C@H](c1cnccc1)Cl,1/000000206,"InChI=1S/C11H11ClN4O2S/c12-10(7-2-1-3-13-5-7)11-16-15-9(19-11)4-8(17)6-14-18/h1-3,5,10,14,18H,4,6H2/t10-/m0/s1",C11H11N4O2SCl,298,0.56,4.48,-0.94,22.0,-150,3.591703296495159,1
Oc1c(OC(=O)c2occc2)cc(cc1)C[NH3+],17/000001169,"InChI=1S/C12H11NO4/c13-7-8-3-4-9(14)11(6-8)17-12(15)10-2-1-5-16-10/h1-6,14H,7,13H2/p+1",C12H12NO4,234,0.94,4.48,-1.89,2.22,0,2.822573312609787,1
ONC/C=C/CC1=C[C@@H](C=CO1)CC=C,1/000000597,"InChI=1S/C12H17NO2/c1-2-5-11-7-9-15-12(10-11)6-3-4-8-13-14/h2-4,7,9-11,13-14H,1,5-6,8H2/b4-3+/t11-/m1/s1",C12H17NO2,207,1.96,4.48,-2.17,3.58,-170,4.851523488471039,1
