SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
N(C(=O)N[C@@H](CSc1ccc(cc1)Br)CBr)C1=NCC(=O)N1,9/000000023,"InChI=1S/C13H14Br2N4O2S/c14-5-9(7-22-10-3-1-8(15)2-4-10)17-13(21)19-12-16-6-11(20)18-12/h1-4,9H,5-7H2,(H3,16,17,18,19,20,21)/t9-/m1/s1",C13H14N4O2SBr2,450,2.48,4.27,-5.11,3.58,-150,3.5031678673120714,1
OC(=O)c1cc(O)c(cc1C#CCCC=C)CC,17/000000255,"InChI=1S/C15H16O3/c1-3-5-6-7-8-12-9-11(4-2)14(16)10-13(12)15(17)18/h3,9-10,16H,1,4-6H2,2H3,(H,17,18)",C15H16O3,244,3.2,4.27,-7.85,16.2,-60,2.809168958174018,1
c1ccccc1C[C@H](NC1=NCC(=O)N1)c1oncc1,9/000000020,"InChI=1S/C14H14N4O2/c19-13-9-15-14(18-13)17-11(12-6-7-16-20-12)8-10-4-2-1-3-5-10/h1-7,11H,8-9H2,(H2,15,17,18,19)/t11-/m0/s1",C14H14N4O2,270,1.22,4.27,-0.27,3.58,-150,3.3852332079014094,1
Oc1c(I)nc(cc1)C(N)N,30/000000197,"InChI=1S/C6H8IN3O/c7-5-4(11)2-1-3(10-5)6(8)9/h1-2,6,11H,8-9H2",C6H8N3OI,265,0.2,4.26,7.2,9.3,-150,3.4748332275439147,1
O[C@H](c1nn[nH]c1)c1nnc(o1)S,30/000000051,"InChI=1S/C5H5N5O2S/c11-3(2-1-6-10-7-2)4-8-9-5(13)12-4/h1,3,11H,(H,9,13)(H,6,7,10)/t3-/m1/s1",C5H5N5O2S,199,0.19,4.26,5.23,2.22,-150,4.6253369997223635,1
OC(=O)c1ccc(c(c1)O)CCCC(=O)O,17/000000052,"InChI=1S/C11H12O5/c12-9-6-8(11(15)16)5-4-7(9)2-1-3-10(13)14/h4-6,12H,1-3H2,(H,13,14)(H,15,16)",C11H12O5,224,1.19,4.26,-5.78,2.22,-40,1.8907062571014617,1
Oc1cc(O)c(nc1CCN)I,30/000000277,"InChI=1S/C7H9IN2O2/c8-7-6(12)3-5(11)4(10-7)1-2-9/h3,11-12H,1-2,9H2",C7H9N2O2I,280,0.48,4.26,6.37,9.7,0,3.283464157561684,1
OC(=O)c1ccc(c(c1)S)O,12/000000043,"InChI=1S/C7H6O3S/c8-5-2-1-4(7(9)10)3-6(5)11/h1-3,8,11H,(H,9,10)",C7H6O3S,170,1.61,4.25,7.52,1.11,0,2.3336380020797236,1
S[C@H](COC(=O)CCCN)c1nc(I)c(cc1)O,30/000000288,"InChI=1S/C11H15IN2O3S/c12-11-8(15)4-3-7(14-11)9(18)6-17-10(16)2-1-5-13/h3-4,9,15,18H,1-2,5-6,13H2/t9-/m1/s1",C11H15N2O3SI,382,1.29,4.25,4.21,4.94,-150,3.6958503650431416,1
Sc1c(Br)c(ncc1O)[C@H](C=C)ON,3/000000044,"InChI=1S/C8H9BrN2O2S/c1-2-5(13-10)7-6(9)8(14)4(12)3-11-7/h2-3,5,12H,1,10H2,(H,11,14)/t5-/m0/s1",C8H9N2O2SBr,277,0.79,4.25,-7.18,3.98,-190,4.490345402973243,1
Oc1c(I)nc(cc1)CCC[C@H]1N(C1)CC#CCO,30/000000333,"InChI=1S/C14H17IN2O2/c15-14-13(19)7-6-11(16-14)4-3-5-12-10-17(12)8-1-2-9-18/h6-7,12,18-19H,3-5,8-10H2/t12-,17-/m1/s1",C14H17N2O2I,372,1.68,4.25,8.99,3.58,-150,4.04972965518764,1
Oc1ccc(cc1N=O)[C@H](CNNC)Br,17/000000232,"InChI=1S/C9H12BrN3O2/c1-11-12-5-7(10)6-2-3-9(14)8(4-6)13-15/h2-4,7,11-12,14H,5H2,1H3/t7-/m0/s1",C9H12N3O2Br,274,2.2,4.25,-8.19,14.1,-170,3.891479716927779,1
O=C(COCc1nnc([nH]1)C/C=C\C=C\[C@@H]1NCC1)N,17/000000185,"InChI=1S/C13H19N5O2/c14-11(19)8-20-9-13-16-12(17-18-13)5-3-1-2-4-10-6-7-15-10/h1-4,10,15H,5-9H2,(H2,14,19)(H,16,17,18)/b3-1-,4-2+/t10-/m0/s1",C13H19N5O2,277,0.21,4.24,1.03,3.58,-150,4.163097408820918,1
Sc1nnc(o1)c1ccc(c(c1)CCl)O,17/000000062,"InChI=1S/C9H7ClN2O2S/c10-4-6-3-5(1-2-7(6)13)8-11-12-9(15)14-8/h1-3,13H,4H2,(H,12,15)",C9H7N2O2SCl,242,3.34,4.24,-7.97,17.2,-180,2.7980649869357848,1
SC(c1oc(cc1)C(=O)N)(F)F,25/000000048,"InChI=1S/C6H5F2NO2S/c7-6(8,12)4-2-1-3(11-4)5(9)10/h1-2,12H,(H2,9,10)",C6H5NO2SF2,193,0.18,4.24,1.28,18.3,-150,3.2412388318793006,1
Oc1cc(ccc1CS(=O)(=O)C)[C@H](c1nnn[nH]1)S,17/000000107,"InChI=1S/C10H12N4O3S2/c1-19(16,17)5-7-3-2-6(4-8(7)15)9(18)10-11-13-14-12-10/h2-4,9,15,18H,5H2,1H3,(H,11,12,13,14)/t9-/m1/s1",C10H12N4O3S2,300,0.19,4.24,-0.32,22.9,-190,3.6631783458048215,1
O[C@@H](c1nc(I)c(cc1)O)c1nncs1,30/000000293,"InChI=1S/C8H6IN3O2S/c9-7-5(13)2-1-4(11-7)6(14)8-12-10-3-15-8/h1-3,6,13-14H/t6-/m0/s1",C8H6N3O2SI,335,1.67,4.24,8.15,2.22,-150,3.966438387525474,1
Sc1nnc(o1)c1ccc(c(c1)Br)O,17/000000021,"InChI=1S/C8H5BrN2O2S/c9-5-3-4(1-2-6(5)12)7-10-11-8(14)13-7/h1-3,12H,(H,11,14)",C8H5N2O2SBr,273,3.67,4.23,-7.38,16.6,-180,2.7244936034436176,1
S[C@H](Cc1ccccc1C(=O)O)NC1=NCC(=O)N1,9/000000014,"InChI=1S/C12H13N3O3S/c16-9-6-13-12(14-9)15-10(19)5-7-3-1-2-4-8(7)11(17)18/h1-4,10,19H,5-6H2,(H,17,18)(H2,13,14,15,16)/t10-/m1/s1",C12H12N3O3S,278,0.2,4.23,-2.25,3.58,-150,3.4871920724990293,1
S[C@H](n1nncc1)c1nc(I)c(cc1)O,30/000000230,"InChI=1S/C8H7IN4OS/c9-7-6(14)2-1-5(11-7)8(15)13-4-3-10-12-13/h1-4,8,14-15H/t8-/m0/s1",C8H7N4OSI,334,1.3,4.23,9.03,18.0,-150,4.243582343569431,1
C=C[C@@H](c1nnc([nH]1)CBr)NOCc1ocnc1,17/000000204,"InChI=1S/C10H12BrN5O2/c1-2-8(10-13-9(3-11)14-15-10)16-18-5-7-4-12-6-17-7/h2,4,6,8,16H,1,3,5H2,(H,13,14,15)/t8-/m0/s1",C10H12N5O2Br,314,1.95,4.22,-0.31,22.5,-150,4.588818496911274,1
N(Cc1nnc([nH]1)/C=C/C=C)OCc1oc(nc1)CC,17/000000168,"InChI=1S/C13H17N5O2/c1-3-5-6-11-16-12(18-17-11)8-15-19-9-10-7-14-13(4-2)20-10/h3,5-7,15H,1,4,8-9H2,2H3,(H,16,17,18)/b6-5+",C13H17N5O2,275,1.95,4.22,0.2,3.58,-40,3.93187574234104,1
C=C[C@H]1N=C(NC1=O)Nc1cccc(c1)SCC(=O)OC,9/000000010,"InChI=1S/C14H15N3O3S/c1-3-11-13(19)17-14(16-11)15-9-5-4-6-10(7-9)21-8-12(18)20-2/h3-7,11H,1,8H2,2H3,(H2,15,16,17,19)/t11-/m1/s1",C14H15N3O3S,305,1.54,4.22,-0.33,21.6,-170,3.3474929755757783,1
OC(=O)c1c(c2coccc2=O)cc(c(c1)O)CC,17/000000227,"InChI=1S/C14H12O5/c1-2-8-5-9(10(14(17)18)6-13(8)16)11-7-19-4-3-12(11)15/h3-7,16H,2H2,1H3,(H,17,18)",C14H12O5,260,1.87,4.22,-7.12,3.58,-200,2.6432264583174163,1
OC(=O)CCCSc1nnc(o1)C(N)N,30/000000053,"InChI=1S/C7H12N4O3S/c8-5(9)6-10-11-7(14-6)15-3-1-2-4(12)13/h5H,1-3,8-9H2,(H,12,13)",C7H12N4O3S,232,0.12,4.21,9.37,20.1,-150,2.839944375839563,1
S[C@@H](c1nc(I)c(cc1)O)c1nscn1,30/000000319,"InChI=1S/C8H6IN3OS2/c9-7-5(13)2-1-4(11-7)6(14)8-10-3-15-12-8/h1-3,6,13-14H/t6-/m0/s1",C8H6N3OS2I,351,1.91,4.21,8.96,19.1,-150,4.529653772140858,1
OC(=O)[C@H](/C=C\CCCCC)c1nnc(o1)S,30/000000158,"InChI=1S/C11H16N2O3S/c1-2-3-4-5-6-7-8(10(14)15)9-12-13-11(17)16-9/h6-8H,2-5H2,1H3,(H,13,17)(H,14,15)/b7-6-/t8-/m1/s1",C11H16N2O3S,256,2.98,4.21,6.08,3.85,-170,3.7564243172443668,1
OCc1cccc(c1)c1scc(c1)C(=O)N,25/000000030,"InChI=1S/C12H11NO2S/c13-12(15)10-5-11(16-7-10)9-3-1-2-8(4-9)6-14/h1-5,7,14H,6H2,(H2,13,15)",C12H11NO2S,233,0.98,4.21,-0.49,2.22,-120,2.197588475348333,1
O[C@H](c1nonc1)c1nc(I)c(cc1)O,30/000000299,"InChI=1S/C8H6IN3O3/c9-8-6(13)2-1-4(11-8)7(14)5-3-10-15-12-5/h1-3,7,13-14H/t7-/m0/s1",C8H6N3O3I,319,1.38,4.21,7.82,2.22,-150,4.201855969943056,1
OC(=O)c1cc(O)c(cc1C1=CC=CCC1)CC,17/000000095,"InChI=1S/C15H16O3/c1-2-10-8-12(11-6-4-3-5-7-11)13(15(17)18)9-14(10)16/h3-4,6,8-9,16H,2,5,7H2,1H3,(H,17,18)",C15H16O3,244,2.4,4.21,-7.31,3.58,-200,2.70062127214576,1
S[C@H](c1cnc[nH]1)c1nc(I)c(cc1)O,30/000000203,"InChI=1S/C9H8IN3OS/c10-9-7(14)2-1-5(13-9)8(15)6-3-11-4-12-6/h1-4,8,14-15H,(H,11,12)/t8-/m0/s1",C9H8N3OSI,333,1.42,4.21,8.67,15.7,-150,4.077398827085912,1
Oc1c(F)cc(c(c1)CN)[C@@H](c1cccc(c1)N(=O)=O)C#CC,17/000000009,"InChI=1S/C17H15FN2O3/c1-2-4-14(11-5-3-6-13(7-11)20(22)23)15-9-16(18)17(21)8-12(15)10-19/h3,5-9,14,21H,10,19H2,1H3/t14-/m1/s1",C17H15N2O3F,314,3.16,4.21,-7.82,21.5,-178,3.4449263603767077,1
OC(=O)CCC#Cc1c(C(=O)O)cc(c(c1)CC)O,17/000000246,"InChI=1S/C14H14O5/c1-2-9-7-10(5-3-4-6-13(16)17)11(14(18)19)8-12(9)15/h7-8,15H,2,4,6H2,1H3,(H,16,17)(H,18,19)",C14H14O5,262,1.97,4.2,-8.52,18.0,-60,2.6180824276874137,1
S[C@H](Cc1ccccc1CN(=O)=O)NC1=NCC(=O)N1,9/000000026,"InChI=1S/C12H14N4O3S/c17-10-6-13-12(14-10)15-11(20)5-8-3-1-2-4-9(8)7-16(18)19/h1-4,11,20H,5-7H2,(H2,13,14,15,17)/t11-/m1/s1",C12H14N4O3S,294,0.55,4.2,-3.26,2.35,-190,3.8984474377393674,1
NNCCC/C=C/Cc1cnc(c(c1)Br)c1n[nH]c(=O)[nH]1,2/000000003,"InChI=1S/C13H17BrN6O/c14-10-7-9(5-3-1-2-4-6-17-15)8-16-11(10)12-18-13(21)20-19-12/h1,3,7-8,17H,2,4-6,15H2,(H2,18,19,20,21)/b3-1+",C13H17N6OBr,353,1.58,4.2,-0.65,20.8,-160,3.4776643896629382,1
c1ncc(o1)CON[C@H](CC#CC)c1nnc[nH]1,17/000000134,"InChI=1S/C11H13N5O2/c1-2-3-4-10(11-13-7-14-15-11)16-18-6-9-5-12-8-17-9/h5,7-8,10,16H,4,6H2,1H3,(H,13,14,15)/t10-/m1/s1",C11H13N5O2,247,1.58,4.2,-0.78,3.58,-190,4.482894113747267,1
OC(=O)c1cc(Br)nc(c1)[C@H](c1nscc1)N,20/000000001,"InChI=1S/C10H8BrN3O2S/c11-8-4-5(10(15)16)3-7(13-8)9(12)6-1-2-17-14-6/h1-4,9H,12H2,(H,15,16)/t9-/m0/s1",C10H8N3O2SBr,314,0.95,4.2,-3.26,19.4,-170,3.8488400291919938,1
Oc1c(I)cc(c(c1)S(=O)(=O)O)C(=C)N(=O)=O,17/000000228,"InChI=1S/C8H6INO6S/c1-4(10(12)13)5-2-6(9)7(11)3-8(5)17(14,15)16/h2-3,11H,1H2,(H,14,15,16)",C8H6NO6SI,371,1.94,4.2,-6.74,2.35,0,3.2466977088530786,1
Sc1nnc(o1)[C@@H](CC#CCS)O,30/000000104,"InChI=1S/C7H8N2O2S2/c10-5(3-1-2-4-12)6-8-9-7(13)11-6/h5,10,12H,3-4H2,(H,9,13)/t5-/m1/s1",C7H8N2O2S2,216,1.59,4.19,2.65,2.22,-150,4.667535128620492,1
Sc1c(O[C@@H]2C=CCC2)cnc(c1Br)CC[NH3+],3/000000054,"InChI=1S/C12H15BrN2OS/c13-11-9(5-6-14)15-7-10(12(11)17)16-8-3-1-2-4-8/h1,3,7-8H,2,4-6,14H2,(H,15,17)/p+1/t8-/m1/s1",C12H16N2OSBr,316,2.24,4.19,-3.12,3.72,-170,4.631744652759915,1
ONC/C=C/CC[C@H](CO)c1c(Br)ccc(c1)O,6/000000001,"InChI=1S/C13H18BrNO3/c14-13-6-5-11(17)8-12(13)10(9-16)4-2-1-3-7-15-18/h1,3,5-6,8,10,15-18H,2,4,7,9H2/b3-1+/t10-/m1/s1",C13H18NO3Br,316,2.31,4.19,-2.72,3.72,-150,3.589192650757427,1
O[C@@H](c1nnc(o1)S)C#CCOC(=O)c1cc[nH]c1CNC,30/000000140,"InChI=1S/C13H14N4O4S/c1-14-7-9-8(4-5-15-9)12(19)20-6-2-3-10(18)11-16-17-13(22)21-11/h4-5,10,14-15,18H,6-7H2,1H3,(H,17,22)/t10-/m1/s1",C13H14N4O4S,322,0.7,4.19,0.23,4.94,-190,4.221383500066414,1
SCCc1ccccc1C[C@H](NC1=NCC(=O)N1)S,9/000000027,"InChI=1S/C13H17N3OS2/c17-11-8-14-13(15-11)16-12(19)7-10-4-2-1-3-9(10)5-6-18/h1-4,12,18-19H,5-8H2,(H2,14,15,16,17)/t12-/m1/s1",C13H17N3OS2,295,1.75,4.19,-1.68,3.58,-150,3.8560571426490045,1
C1=CNc2c(C1)cnc(n2)C(=O)N,25/000000001,"InChI=1S/C8H8N4O/c9-6(13)8-11-4-5-2-1-3-10-7(5)12-8/h1,3-4H,2H2,(H2,9,13)(H,10,11,12)",C8H8N4O,176,-0.27,4.19,0.79,12.4,-80,3.5464518082208834,1
Sc1nc2ccccc2c(c1)N(CCCNCN)c1nncs1,14/000000001,"InChI=1S/C15H18N6S2/c16-9-17-6-3-7-21(15-20-18-10-23-15)13-8-14(22)19-12-5-2-1-4-11(12)13/h1-2,4-5,8,10,17H,3,6-7,9,16H2,(H,19,22)",C15H18N6S2,346,3.36,4.18,-7.22,23.3,-80,3.3347992448452457,1
Oc1c(O)cc(cc1S)F,12/000000009,"InChI=1S/C6H5FO2S/c7-3-1-4(8)6(9)5(10)2-3/h1-2,8-10H",C6H5O2SF,160,1.75,4.18,6.13,1.0,0,2.893782976142969,1
OC(=O)c1cc(O)c(c(c1)c1nnco1)CCF,17/000000048,"InChI=1S/C11H9FN2O4/c12-2-1-7-8(10-14-13-5-18-10)3-6(11(16)17)4-9(7)15/h3-5,15H,1-2H2,(H,16,17)",C11H9N2O4F,252,2.79,4.18,-6.07,20.3,-180,2.996314195222684,1
OC(=O)c1c(O)ccc(c1)NC(=O)CNCCc1nn[nH]c1,10/000000015,"InChI=1S/C13H15N5O4/c19-11-2-1-8(5-10(11)13(21)22)16-12(20)7-14-4-3-9-6-15-18-17-9/h1-2,5-6,14,19H,3-4,7H2,(H,16,20)(H,21,22)(H,15,17,18)",C13H15N5O4,305,-0.28,4.18,-1.47,3.58,-60,2.6614119427946967,1
ON[C@H](c1nc(I)c(cc1)O)S,30/000000308,"InChI=1S/C6H7IN2O2S/c7-5-4(10)2-1-3(8-5)6(12)9-11/h1-2,6,9-12H/t6-/m0/s1",C6H7N2O2SI,298,1.48,4.18,8.17,11.6,-150,4.347123959250274,1
Oc1c(I)nc(cc1)[C@@H](C1=CC=CCC1)N,30/000000322,"InChI=1S/C12H13IN2O/c13-12-10(16)7-6-9(15-12)11(14)8-4-2-1-3-5-8/h1-2,4,6-7,11,16H,3,5,14H2/t11-/m1/s1",C12H13N2OI,328,1.1,4.18,8.43,13.9,-150,3.9589592385753827,1
N(Cc1nnc[nH]1)OCc1oc(nc1)[C@H](C)Cl,17/000000127,"InChI=1S/C9H12ClN5O2/c1-6(10)9-11-2-7(17-9)4-16-14-3-8-12-5-13-15-8/h2,5-6,14H,3-4H2,1H3,(H,12,13,15)/t6-/m0/s1",C9H12N5O2Cl,257,1.43,4.17,4.15,2.22,-170,4.317978443968707,1
C=CC(=O)OC[C@@H](c1nnc[nH]1)NOCc1oc(nc1)CC,17/000000137,"InChI=1S/C13H17N5O4/c1-3-11-14-5-9(22-11)6-21-18-10(7-20-12(19)4-2)13-15-8-16-17-13/h4-5,8,10,18H,2-3,6-7H2,1H3,(H,15,16,17)/t10-/m0/s1",C13H17N5O4,307,1.58,4.17,-1.28,3.58,-190,4.168303351183038,1
O[C@@H](c1nc(I)c(cc1)O)c1nscn1,30/000000213,"InChI=1S/C8H6IN3O2S/c9-7-5(13)2-1-4(11-7)6(14)8-10-3-15-12-8/h1-3,6,13-14H/t6-/m0/s1",C8H6N3O2SI,335,0.82,4.17,7.83,2.22,-150,4.277149376536462,1
Sc1nc2ccccc2c(c1)N(CCNCC)c1nncs1,14/000000004,"InChI=1S/C15H17N5S2/c1-2-16-7-8-20(15-19-17-10-22-15)13-9-14(21)18-12-6-4-3-5-11(12)13/h3-6,9-10,16H,2,7-8H2,1H3,(H,18,21)",C15H17N5S2,331,4.06,4.17,-8.06,21.9,-100,3.185301482186757,1
N([C@@H](CBr)c1nnc([nH]1)CBr)OCc1ocnc1,17/000000178,"InChI=1S/C9H11Br2N5O2/c10-1-7(9-13-8(2-11)14-15-9)16-18-4-6-3-12-5-17-6/h3,5,7,16H,1-2,4H2,(H,13,14,15)/t7-/m0/s1",C9H11N5O2Br2,381,2.68,4.17,-2.51,22.6,-150,4.542045124130208,1
Sc1nc2ccccc2c(c1)C(=O)CNN,14/000000010,"InChI=1S/C11H11N3OS/c12-13-6-10(15)8-5-11(16)14-9-4-2-1-3-7(8)9/h1-5,13H,6,12H2,(H,14,16)",C11H11N3OS,233,1.1,4.17,-7.82,2.35,-80,2.8519884753483318,1
O[C@H](COC(=O)Cc1nn[nH]c1)c1snc(n1)CCSCC,10/000000016,"InChI=1S/C12H17N5O3S2/c1-2-21-4-3-10-14-12(22-16-10)9(18)7-20-11(19)5-8-6-13-17-15-8/h6,9,18H,2-5,7H2,1H3,(H,13,15,17)/t9-/m1/s1",C12H17N5O3S2,343,0.48,4.17,-2.72,5.09,-190,4.13445280173249,1
O=C(Cc1nn[nH]c1)OCc1cc(Cl)c(c(c1)Cl)C(=O)N,10/000000003,"InChI=1S/C12H10Cl2N4O3/c13-8-1-6(2-9(14)11(8)12(15)20)5-21-10(19)3-7-4-16-18-17-7/h1-2,4H,3,5H2,(H2,15,20)(H,16,17,18)",C12H10N4O3Cl2,328,1.7,4.16,-3.26,2.35,-20,2.9487094029255374,1
Sc1nnc(o1)CC(=O)Nc1ccc2c(c1C)CCCC2,30/000000010,"InChI=1S/C15H17N3O2S/c1-9-11-5-3-2-4-10(11)6-7-12(9)16-13(19)8-14-17-18-15(21)20-14/h6-7H,2-5,8H2,1H3,(H,16,19)(H,18,21)",C15H17N3O2S,303,2.96,4.16,0.07,3.58,-120,2.696028235816785,1
Sc1nnc(o1)[C@@H](/C=C/COCCS)O,30/000000117,"InChI=1S/C8H12N2O3S2/c11-6(2-1-3-12-4-5-14)7-9-10-8(15)13-7/h1-2,6,11,14H,3-5H2,(H,10,15)/b2-1+/t6-/m1/s1",C8H12N2O3S2,248,1.47,4.15,1.53,3.58,-150,4.416266958954045,1
OCC/C=C/[C@H](c1nnc(o1)S)C(=O)O,30/000000128,"InChI=1S/C8H10N2O4S/c11-4-2-1-3-5(7(12)13)6-9-10-8(15)14-6/h1,3,5,11H,2,4H2,(H,10,15)(H,12,13)/b3-1+/t5-/m1/s1",C8H10N2O4S,230,0.77,4.15,5.79,3.85,-150,4.139954013363051,1
C1=N[C@@H](CO1)/C=C/1\NC(=O)N(C1=O)CC#CC1=CNCS1,17/000000016,"InChI=1S/C13H12N4O3S/c18-12-11(4-9-6-20-7-15-9)16-13(19)17(12)3-1-2-10-5-14-8-21-10/h4-5,7,9,14H,3,6,8H2,(H,16,19)/b11-4-/t9-/m1/s1",C13H12N4O3S,304,-0.15,4.15,0.67,3.58,-170,5.078573677480154,1
c1nc2oncc2c(n1)/C=C/CN1C=C[C@@H](CC1=O)NNCN,1/000000001,"InChI=1S/C14H17N7O2/c15-8-18-20-10-3-5-21(13(22)6-10)4-1-2-12-11-7-19-23-14(11)17-9-16-12/h1-3,5,7,9-10,18,20H,4,6,8,15H2/b2-1+/t10-/m0/s1",C14H17N7O2,315,0.66,4.15,7.76,5.21,-190,4.6303592618036395,1
OC(=O)c1cc(Br)c(cc1[C@H](CC)CS)O,17/000000088,"InChI=1S/C11H13BrO3S/c1-2-6(5-16)7-4-10(13)9(12)3-8(7)11(14)15/h3-4,6,13,16H,2,5H2,1H3,(H,14,15)/t6-/m1/s1",C11H13O3SBr,305,3.41,4.15,-5.27,14.2,-190,3.3547185792347225,1
OC/C=C(/CCc1ncc(cc1Br)OC[C@@H](c1oncc1)S)\C,3/000000014,"InChI=1S/C16H19BrN2O3S/c1-11(5-7-20)2-3-14-13(17)8-12(9-18-14)21-10-16(23)15-4-6-19-22-15/h4-6,8-9,16,20,23H,2-3,7,10H2,1H3/b11-5+/t16-/m0/s1",C16H19N2O3SBr,399,2.31,4.15,1.21,3.58,-190,3.9616326663783994,1
OC(=O)C(=C)c1cc(OP(=O)(O)O)c(c(c1)Br)O,17/000000071,"InChI=1S/C9H8BrO7P/c1-4(9(12)13)5-2-6(10)8(11)7(3-5)17-18(14,15)16/h2-3,11H,1H2,(H,12,13)(H2,14,15,16)",C9H8O7PBr,339,0.63,4.15,-5.19,18.9,-20,2.9286291383664977,1
OC(=O)C(=C)[C@H](CNCc1ccc(c(c1)O)Br)C=C,17/000000281,"InChI=1S/C14H16BrNO3/c1-3-11(9(2)14(18)19)8-16-7-10-4-5-12(15)13(17)6-10/h3-6,11,16-17H,1-2,7-8H2,(H,18,19)/t11-/m0/s1",C14H16NO3Br,326,2.3,4.14,-7.55,2.22,-190,3.4454479420456856,1
OC(=O)Cc1ncc(c(c1Br)S)O[C@@H]1C=CCC1,3/000000059,"InChI=1S/C12H12BrNO3S/c13-11-8(5-10(15)16)14-6-9(12(11)18)17-7-3-1-2-4-7/h1,3,6-7H,2,4-5H2,(H,14,18)(H,15,16)/t7-/m1/s1",C12H12NO3SBr,330,2.39,4.14,-3.07,2.48,-150,3.8638144969112735,1
Oc1c(I)nc(cc1)[C@@H](C=C)N,30/000000336,"InChI=1S/C8H9IN2O/c1-2-5(10)6-3-4-7(12)8(9)11-6/h2-5,12H,1,10H2/t5-/m1/s1",C8H9N2OI,276,1.21,4.14,7.83,10.1,-150,4.011177324634888,1
Sc1c(OCCNc2nc(ncc2)N)cncc1Br,3/000000045,"InChI=1S/C11H12BrN5OS/c12-7-5-14-6-8(10(7)19)18-4-3-15-9-1-2-16-11(13)17-9/h1-2,5-6H,3-4H2,(H,14,19)(H3,13,15,16,17)",C11H12N5OSBr,342,1.66,4.14,3.63,3.58,0,2.9724899691655438,1
C1=C(/C=C/2\NC(=O)N(C2=O)[C@@H](/C=C/C)c2oncc2)CNN1,17/000000217,"InChI=1S/C14H15N5O3/c1-2-3-11(12-4-5-17-22-12)19-13(20)10(18-14(19)21)6-9-7-15-16-8-9/h2-7,11,15-16H,8H2,1H3,(H,18,21)/b3-2+,10-6-/t11-/m0/s1",C14H15N5O3,301,0.83,4.14,-2.78,3.58,-170,4.691512142391829,1
C(=C\CBr)/NCc1nccc(n1)C[C@H](C[NH3+])CCN,3/000000120,"InChI=1S/C13H22BrN5/c14-4-1-6-17-10-13-18-7-3-12(19-13)8-11(9-16)2-5-15/h1,3,6-7,11,17H,2,4-5,8-10,15-16H2/p+1/b6-1+/t11-/m1/s1",C13H23N5Br,329,0.13,4.14,-0.71,3.58,-190,4.391980219572082,1
OC(=O)[C@H](c1ccc(c(c1)O)S(=O)=O)S,17/000000017,"InChI=1S/C8H8O5S2/c9-5-3-4(7(14)8(10)11)1-2-6(5)15(12)13/h1-3,7,9,14-15H,(H,10,11)/t7-/m0/s1",C8H8O5S2,248,0.14,4.13,-3.92,2.35,-150,4.218007787356412,1
c1oc(cc1C(=C)c1nc[nH]c1N(=O)=O)C(=O)N,25/000000050,"InChI=1S/C10H8N4O4/c1-5(6-2-7(9(11)15)18-3-6)8-10(14(16)17)13-4-12-8/h2-4H,1H2,(H2,11,15)(H,12,13)",C10H8N4O4,248,0.23,4.13,1.22,23.9,0,3.6377030241080845,1
O[C@H](CCCF)c1nnc(o1)S,30/000000087,"InChI=1S/C6H9FN2O2S/c7-3-1-2-4(10)5-8-9-6(12)11-5/h4,10H,1-3H2,(H,9,12)/t4-/m1/s1",C6H9N2O2SF,192,1.97,4.13,5.53,2.22,-150,4.008157919040483,1
OC(=O)CCCOC(=O)C#C[C@H]1NNCC1,24/000000003,"InChI=1S/C10H14N2O4/c13-9(14)2-1-7-16-10(15)4-3-8-5-6-11-12-8/h8,11-12H,1-2,5-7H2,(H,13,14)/t8-/m1/s1",C10H14N2O4,226,1.1,4.13,-2.0,2.22,-150,3.9839407770369215,1
c1nc(oc1CONCc1nnc([nH]1)C(=O)C)CC,17/000000160,"InChI=1S/C11H15N5O3/c1-3-10-12-4-8(19-10)6-18-13-5-9-14-11(7(2)17)16-15-9/h4,13H,3,5-6H2,1-2H3,(H,14,15,16)",C11H15N5O3,265,1.0,4.13,-0.35,3.58,-80,3.6690438153193883,1
SCCCCc1nnc([nH]1)[C@@H](c1cnccc1)C#CC=S,17/000000023,"InChI=1S/C15H16N4S2/c20-9-2-1-7-14-17-15(19-18-14)13(6-4-10-21)12-5-3-8-16-11-12/h3,5,8,10-11,13,20H,1-2,7,9H2,(H,17,18,19)/t13-/m1/s1",C15H16N4S2,316,3.35,4.13,-2.91,24.0,-170,4.237601420229208,1
Oc1cc(ccc1C[C@H](C)O)C(=O)c1ccc(cc1)Cl,17/000000018,"InChI=1S/C16H15ClO3/c1-10(18)8-12-2-3-13(9-15(12)19)16(20)11-4-6-14(17)7-5-11/h2-7,9-10,18-19H,8H2,1H3/t10-/m0/s1",C16H15O3Cl,290,3.6,4.13,-7.32,3.58,-190,2.424278726450657,1
Oc1cnc(c(c1)Cl)C#C[C@@H](c1occ(c1)C(=O)N)C=S,25/000000061,"InChI=1S/C14H9ClN2O3S/c15-11-4-10(18)5-17-12(11)2-1-8(7-21)13-3-9(6-20-13)14(16)19/h3-8,18H,(H2,16,19)/t8-/m1/s1",C14H9N2O3SCl,320,1.0,4.13,-2.13,25.0,-190,4.1978793173462225,1
