SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
OCC#CCNc1nc(ncc1)CCCC[NH3+],6/000000026,"InChI=1S/C12H18N4O/c13-7-2-1-5-11-15-9-6-12(16-11)14-8-3-4-10-17/h6,9,17H,1-2,5,7-8,10,13H2,(H,14,15,16)/p+1",C12H19N4O,235,-0.19,4.06,8.48,3.58,0,3.602345074776192,1
Oc1c(cc(cc1Cl)F)NC(=O)c1[nH]ncc1,3/000000001,"InChI=1S/C10H7ClFN3O2/c11-6-3-5(12)4-8(9(6)16)14-10(17)7-1-2-13-15-7/h1-4,16H,(H,13,15)(H,14,17)",C10H7N3O2FCl,255,2.15,4.06,-2.62,2.22,0,2.4011212463250082,1
N(CC)NCCc1c(F)cc(c(c1)c1nn[nH]n1)Br,8/000000001,"InChI=1S/C11H14BrFN6/c1-2-14-15-4-3-7-5-8(9(12)6-10(7)13)11-16-18-19-17-11/h5-6,14-15H,2-4H2,1H3,(H,16,17,18,19)",C11H14N6FBr,329,4.22,4.06,-4.08,22.4,-200,2.983723302498877,1
Oc1cc(c2nnc[nH]2)cc(c1O)Cl,23/000000059,"InChI=1S/C8H6ClN3O2/c9-5-1-4(2-6(13)7(5)14)8-10-3-11-12-8/h1-3,13-14H,(H,10,11,12)",C8H6N3O2Cl,211,2.81,4.06,-6.41,13.7,-180,3.0979101714909536,1
Oc1ccncc1c1cc(N)cc(c1F)Cl,15/000000018,"InChI=1S/C11H8ClFN2O/c12-9-4-6(14)3-7(11(9)13)8-5-15-2-1-10(8)16/h1-5H,14H2,(H,15,16)",C11H8N2OFCl,238,2.27,4.06,-4.29,12.8,-160,2.609594978844836,1
c1n[nH]c(n1)[C@H](/C=C\c1n[nH]c(=S)o1)NN,17/000000007,"InChI=1S/C7H9N7OS/c8-11-4(6-9-3-10-13-6)1-2-5-12-14-7(16)15-5/h1-4,11H,8H2,(H,14,16)(H,9,10,13)/b2-1-/t4-/m0/s1",C7H9N7OS,239,-0.18,4.06,-4.75,2.22,-190,4.627366596434914,1
O=c1o[nH]c(n1)[C@H](NCBr)c1ccc2c(c1)snc2,10/000000003,"InChI=1S/C11H9BrN4O2S/c12-5-13-9(10-15-11(17)18-16-10)6-1-2-7-4-14-19-8(7)3-6/h1-4,9,13H,5H2,(H,15,16,17)/t9-/m1/s1",C11H9N4O2SBr,341,1.6,4.06,-3.35,21.7,-190,4.179698028429889,1
Sc1nnc([nH]1)[C@@](NN)(C#CC)Br,17/000000026,"InChI=1S/C6H8BrN5S/c1-2-3-6(7,12-8)4-9-5(13)11-10-4/h12H,8H2,1H3,(H2,9,10,11,13)/t6-/m0/s1",C6H8N5SBr,262,1.7,4.06,-2.9,19.0,-170,5.198643040708404,1
OC(=S)Nc1cc(F)cc(c1)[C@@H](NC)N,19/000000014,"InChI=1S/C9H12FN3OS/c1-12-8(11)5-2-6(10)4-7(3-5)13-9(14)15/h2-4,8,12H,11H2,1H3,(H2,13,14,15)/t8-/m1/s1",C9H12N3OSF,229,0.78,4.06,-0.93,16.0,-170,3.540291189723277,1
OC[C@H](/C=C/Cc1cscc1)N,28/000000001,"InChI=1S/C9H13NOS/c10-9(6-11)3-1-2-8-4-5-12-7-8/h1,3-5,7,9,11H,2,6,10H2/b3-1+/t9-/m0/s1",C9H13NOS,183,0.64,4.05,-2.89,3.58,-150,3.5764396549516313,1
OCc1c(I)ccc(c1)Sc1nc(c[nH]1)CC,18/000000048,"InChI=1S/C12H13IN2OS/c1-2-9-6-14-12(15-9)17-10-3-4-11(13)8(5-10)7-16/h3-6,16H,2,7H2,1H3,(H,14,15)",C12H13N2OSI,360,3.23,4.05,-6.42,16.3,-20,3.2691348510713247,1
OCC#CCNCC[C@@H]1OC(=O)C=C1,6/000000048,"InChI=1S/C10H13NO3/c12-8-2-1-6-11-7-5-9-3-4-10(13)14-9/h3-4,9,11-12H,5-8H2/t9-/m1/s1",C10H13NO3,195,0.0,4.05,8.51,2.22,-150,3.9371055796884207,1
Oc1[nH]nc(c1)[C@](CN)(CC#CC)N,17/000000092,"InChI=1S/C9H14N4O/c1-2-3-4-9(11,6-10)7-5-8(14)13-12-7/h5H,4,6,10-11H2,1H3,(H2,12,13,14)/t9-/m1/s1",C9H14N4O,194,-0.25,4.05,-5.62,3.58,-170,4.587326976449553,1
Oc1cc(nn1CCNC(=O)CN)c1c(S)cccc1CF,1/000000007,"InChI=1S/C14H17FN4O2S/c15-7-9-2-1-3-11(22)14(9)10-6-13(21)19(18-10)5-4-17-12(20)8-16/h1-3,6,21-22H,4-5,7-8,16H2,(H,17,20)",C14H17N4O2SF,324,1.64,4.05,-3.66,24.4,-140,3.1539475690404775,1
c1nonc1C(=O)[C@H](c1nnc[nH]1)NC(=O)c1oncc1,17/000000088,"InChI=1S/C10H7N7O4/c18-8(5-3-14-21-17-5)7(9-11-4-12-16-9)15-10(19)6-1-2-13-20-6/h1-4,7H,(H,15,19)(H,11,12,16)/t7-/m1/s1",C10H7N7O4,289,1.1,4.05,0.94,3.58,-150,4.2103199574297125,1
c1nnc(o1)[C@@](Cc1occc1C(=O)N)(NN)Br,17/000000023,"InChI=1S/C9H10BrN5O3/c10-9(15-12,8-14-13-4-18-8)3-6-5(7(11)16)1-2-17-6/h1-2,4,15H,3,12H2,(H2,11,16)/t9-/m1/s1",C9H10N5O3Br,316,-0.25,4.04,-4.84,2.22,-150,4.327117881526659,1
Sc1ccc(c2c1[C@@H](OC2=O)CF)Nc1nncs1,19/000000006,"InChI=1S/C11H8FN3O2S2/c12-3-6-9-7(18)2-1-5(8(9)10(16)17-6)14-11-15-13-4-19-11/h1-2,4,6,18H,3H2,(H,14,15)/t6-/m0/s1",C11H8N3O2S2F,297,3.63,4.04,-4.64,2.35,-190,3.960357142649004,1
Oc1nc(S)ncc1C#CCCCN,27/000000014,"InChI=1S/C9H11N3OS/c10-5-3-1-2-4-7-6-11-9(14)12-8(7)13/h6H,1,3,5,10H2,(H2,11,12,13,14)",C9H11N3OS,209,0.82,4.04,-2.09,14.5,-20,3.6244225975264577,1
NN[C@H](c1n[nH]c(=S)[nH]1)/C=C\C=C\C,17/000000079,"InChI=1S/C8H13N5S/c1-2-3-4-5-6(11-9)7-10-8(14)13-12-7/h2-6,11H,9H2,1H3,(H2,10,12,13,14)/b3-2+,5-4-/t6-/m0/s1",C8H13N5S,211,0.89,4.04,-2.57,3.58,-190,4.703548153652917,1
O[C@@H](COCCc1n[nH]c(=O)o1)C1=COCCO1,4/000000033,"InChI=1S/C10H14N2O6/c13-7(8-6-16-3-4-17-8)5-15-2-1-9-11-12-10(14)18-9/h6-7,13H,1-5H2,(H,12,14)/t7-/m0/s1",C10H14N2O6,258,-0.07,4.04,4.35,3.7,-150,3.9655658341893796,1
OCC#C[C@H](/C=C/CO)c1ccnc2c1ocn2,3/000000020,"InChI=1S/C13H12N2O3/c16-7-1-3-10(4-2-8-17)11-5-6-14-13-12(11)18-9-15-13/h1,3,5-6,9-10,16-17H,7-8H2/b3-1+/t10-/m0/s1",C13H12N2O3,244,0.19,4.04,0.55,18.6,-190,4.287462283893521,1
NC(N)NCCCC[C@H](CN)c1nonc1,4/000000006,"InChI=1S/C9H20N6O/c10-5-7(8-6-14-16-15-8)3-1-2-4-13-9(11)12/h6-7,9,13H,1-5,10-12H2/t7-/m1/s1",C9H18N6O,226,0.2,4.04,-4.74,5.09,-150,3.9422084693446147,1
C=CCN/C=C/Cc1nnc(n1CCCl)CNC,17/000000087,"InChI=1S/C12H20ClN5/c1-3-7-15-8-4-5-11-16-17-12(10-14-2)18(11)9-6-13/h3-4,8,14-15H,1,5-7,9-10H2,2H3/b8-4+",C12H20N5Cl,269,2.64,4.04,-2.94,5.09,-80,3.5766733445439503,1
N1NC(=C[C@H]1CCF)C[NH2+]Cc1n[nH]cn1,21/000000001,"InChI=1S/C9H15FN6/c10-2-1-7-3-8(15-14-7)4-11-5-9-12-6-13-16-9/h3,6-7,11,14-15H,1-2,4-5H2,(H,12,13,16)/p+1/t7-/m1/s1",C9H16N6F,227,1.37,4.04,-1.36,2.22,-150,5.827399173108935,1
Oc1c(Br)ccc(c1Br)[C@@H](c1ccccc1)O,20/000000005,"InChI=1S/C13H10Br2O2/c14-10-7-6-9(11(15)13(10)17)12(16)8-4-2-1-3-5-8/h1-7,12,16-17H/t12-/m1/s1",C13H10O2Br2,358,3.98,4.04,-5.41,11.6,-169,2.7034302092247273,1
Oc1nc(S)ncc1[C@@H](C1=COCCO1)F,4/000000030,"InChI=1S/C9H9FN2O3S/c10-7(6-4-14-1-2-15-6)5-3-11-9(16)12-8(5)13/h3-4,7H,1-2H2,(H2,11,12,13,16)/t7-/m0/s1",C9H9N2O3SF,244,0.92,4.03,5.95,16.8,-150,4.499270007806152,1
Sc1nnc(o1)[C@H](Cc1occ(c1)C(=O)O)c1ccncc1,15/000000013,"InChI=1S/C14H11N3O4S/c18-13(19)9-5-10(20-7-9)6-11(8-1-3-15-4-2-8)12-16-17-14(22)21-12/h1-5,7,11H,6H2,(H,17,22)(H,18,19)/t11-/m1/s1",C14H11N3O4S,317,1.73,4.03,-7.3,4.94,-190,3.6273780764577648,1
OC(=O)CNC(=O)C1=C[C@H](CCO1)F,30/000000057,"InChI=1S/C8H10FNO4/c9-5-1-2-14-6(3-5)8(13)10-4-7(11)12/h3,5H,1-2,4H2,(H,10,13)(H,11,12)/t5-/m0/s1",C8H10NO4F,203,0.06,4.03,1.35,2.22,-150,3.472529405599351,1
C=CCNC(=O)C1=CC[C@@H](CO1)Cc1cnc(nc1N)N,30/000000069,"InChI=1S/C14H19N5O2/c1-2-5-17-13(20)11-4-3-9(8-21-11)6-10-7-18-14(16)19-12(10)15/h2,4,7,9H,1,3,5-6,8H2,(H,17,20)(H4,15,16,18,19)/t9-/m1/s1",C14H19N5O2,289,0.42,4.03,-5.22,3.58,-170,3.680408490569259,1
SCCC/C=C/CC(=O)CN,28/000000025,"InChI=1S/C8H15NOS/c9-7-8(10)5-3-1-2-4-6-11/h1,3,11H,2,4-7,9H2/b3-1+",C8H15NOS,173,0.69,4.03,-5.47,2.22,-20,3.334069567066461,1
Oc1c(cc(cc1O)C=C)c1cncnc1,23/000000057,"InChI=1S/C12H10N2O2/c1-2-8-3-10(12(16)11(15)4-8)9-5-13-7-14-6-9/h2-7,15-16H,1H2",C12H10N2O2,214,1.37,4.03,-6.94,11.0,-160,2.669791552271409,1
OC(=O)c1c(O)cc(c(c1)Cl)NC/C(=C/CC)/c1sccn1,28/000000028,"InChI=1S/C15H15ClN2O3S/c1-2-3-9(14-17-4-5-22-14)8-18-12-7-13(19)10(15(20)21)6-11(12)16/h3-7,18-19H,2,8H2,1H3,(H,20,21)/b9-3-",C15H15N2O3SCl,338,2.38,4.03,-5.37,5.21,-80,2.91984315542131,1
Oc1c2c(ncc1C)N(CN2)CC=C,23/000000064,"InChI=1S/C10H13N3O/c1-3-4-13-6-12-8-9(14)7(2)5-11-10(8)13/h3,5,12H,1,4,6H2,2H3,(H,11,14)",C10H13N3O,191,1.72,4.02,-4.7,11.4,-60,3.428346857881488,1
OC(=O)c1c(O)cc(c(c1)Cl)NCC(=C)c1cscc1,28/000000032,"InChI=1S/C14H12ClNO3S/c1-8(9-2-3-20-7-9)6-16-12-5-13(17)10(14(18)19)4-11(12)15/h2-5,7,16-17H,1,6H2,(H,18,19)",C14H12NO3SCl,309,3.0,4.02,-6.55,3.85,-20,2.735669921265563,1
O[C@@H](c1nnc[nH]1)/C=C/c1cocc1,24/000000031,"InChI=1S/C9H9N3O2/c13-8(9-10-6-11-12-9)2-1-7-3-4-14-5-7/h1-6,8,13H,(H,10,11,12)/b2-1+/t8-/m1/s1",C9H9N3O2,191,1.03,4.02,6.81,2.22,-150,4.143003544041141,1
c1nccc(n1)CSCc1nnc([nH]1)SC/C=C/C[NH3+],11/000000015,"InChI=1S/C12H16N6S2/c13-4-1-2-6-20-12-16-11(17-18-12)8-19-7-10-3-5-14-9-15-10/h1-3,5,9H,4,6-8,13H2,(H,16,17,18)/p+1/b2-1+",C12H17N6S2,309,1.34,4.02,-1.14,21.8,-20,3.942440697607865,1
c1ccc(c(c1ONCBr)CN)I,18/000000006,"InChI=1S/C8H10BrIN2O/c9-5-12-13-8-3-1-2-7(10)6(8)4-11/h1-3,12H,4-5,11H2",C8H10N2OBrI,357,2.87,4.02,-2.39,11.0,0,3.5167666730857494,1
O=NCCOC(=O)[C@@H](c1nc([nH]c1)S)c1nnc[nH]1,17/000000011,"InChI=1S/C9H10N6O3S/c16-8(18-2-1-13-17)6(7-11-4-12-15-7)5-3-10-9(19)14-5/h3-4,6H,1-2H2,(H2,10,14,19)(H,11,12,15)/t6-/m0/s1",C9H10N6O3S,282,0.75,4.02,-2.68,3.33,-150,4.7212750913669534,1
Oc1c(cc(cc1[C@@H](CS)NC)CON)CO,30/000000029,"InChI=1S/C11H18N2O3S/c1-13-10(6-17)9-3-7(5-16-12)2-8(4-14)11(9)15/h2-3,10,13-15,17H,4-6,12H2,1H3/t10-/m1/s1",C11H18N2O3S,258,-0.23,4.01,-3.48,14.3,-170,3.6054519270074064,1
N(C(=O)Cc1ccoc1C/C=C/c1n[nH]c(=S)o1)N,29/000000009,"InChI=1S/C11H12N4O3S/c12-13-9(16)6-7-4-5-17-8(7)2-1-3-10-14-15-11(19)18-10/h1,3-5H,2,6,12H2,(H,13,16)(H,15,19)/b3-1+",C11H12N4O3S,280,0.02,4.01,-3.49,3.72,-20,3.649302789678364,1
NCCCc1[nH]nc(c1Cl)/C=C/[C@H]1C[NH2+]CC[NH2+]1,2/000000003,"InChI=1S/C12H20ClN5/c13-12-10(2-1-5-14)17-18-11(12)4-3-9-8-15-6-7-16-9/h3-4,9,15-16H,1-2,5-8,14H2,(H,17,18)/p+2/b4-3+/t9-/m0/s1",C12H22N5Cl,271,0.52,4.01,-2.56,3.58,-190,5.580583881526658,1
OC(=O)[C@@H](C/C=C\c1n[nH]c(=S)o1)c1cnc2c(c1)[nH]cn2,29/000000002,"InChI=1S/C13H11N5O3S/c19-12(20)8(2-1-3-10-17-18-13(22)21-10)7-4-9-11(14-5-7)16-6-15-9/h1,3-6,8H,2H2,(H,18,22)(H,19,20)(H,14,15,16)/b3-1-/t8-/m0/s1",C13H11N5O3S,317,1.28,4.01,-3.95,3.58,-190,4.01542203250172,1
OC(=O)C1=C(NOC1)CC#C/C=C/C(=O)C1CCCC1,21/000000012,"InChI=1S/C15H17NO4/c17-14(11-6-4-5-7-11)9-3-1-2-8-13-12(15(18)19)10-20-16-13/h3,9,11,16H,4-8,10H2,(H,18,19)/b9-3+",C15H17NO4,275,1.32,4.01,2.65,22.4,-150,3.7408283459987253,1
OCC1=CCC=C1[C@H](c1ccc(c(c1Br)O)Br)O,20/000000008,"InChI=1S/C13H12Br2O3/c14-10-5-4-9(11(15)13(10)18)12(17)8-3-1-2-7(8)6-16/h2-5,12,16-18H,1,6H2/t12-/m1/s1",C13H12O3Br2,376,2.0,4.01,-6.62,2.22,-150,3.935244713551775,1
N(C(=O)NCc1csc(c1)Cl)c1ccc2c(c1)OCCC2,26/000000005,"InChI=1S/C15H15ClN2O2S/c16-14-6-10(9-21-14)8-17-15(19)18-12-4-3-11-2-1-5-20-13(11)7-12/h3-4,6-7,9H,1-2,5,8H2,(H2,17,18,19)",C15H15N2O2SCl,322,2.35,4.01,4.14,21.0,-80,2.433471867594843,1
OC/C(=C\C=C)/[C@H](c1nnc[nH]1)O,24/000000051,"InChI=1S/C8H11N3O2/c1-2-3-6(4-12)7(13)8-9-5-10-11-8/h2-3,5,7,12-13H,1,4H2,(H,9,10,11)/b6-3+/t7-/m1/s1",C8H11N3O2,181,-0.19,4.01,6.2,2.22,-150,4.706069744005108,1
C(=C\[C@H](c1nnc[nH]1)N)/CCC,24/000000084,"InChI=1S/C8H14N4/c1-2-3-4-5-7(9)8-10-6-11-12-8/h4-7H,2-3,9H2,1H3,(H,10,11,12)/b5-4+/t7-/m1/s1",C8H14N4,166,1.59,4.01,6.98,3.58,-170,4.213199835947106,1
OC[C@H](c1cc2[nH]ccc2cc1N(=O)=O)F,27/000000005,"InChI=1S/C10H9FN2O3/c11-8(5-14)7-4-9-6(1-2-12-9)3-10(7)13(15)16/h1-4,8,12,14H,5H2/t8-/m1/s1",C10H9N2O3F,224,1.55,4.01,-4.54,16.7,-190,3.4008718259879718,1
OCc1c(S)c(ncc1S)N,13/000000035,"InChI=1S/C6H8N2OS2/c7-6-5(11)3(2-9)4(10)1-8-6/h1,9-11H,2H2,(H2,7,8)",C6H8N2OS2,188,0.63,4.0,6.91,1.11,0,3.6984056413370183,1
O[C@@H](Cc1n[nH]c(=O)[nH]1)/C=C\CBr,8/000000008,"InChI=1S/C7H10BrN3O2/c8-3-1-2-5(12)4-6-9-7(13)11-10-6/h1-2,5,12H,3-4H2,(H2,9,10,11,13)/b2-1-/t5-/m1/s1",C7H10N3O2Br,248,0.8,4.0,7.93,2.22,-150,4.174388974774339,1
c1c(F)cc(cc1[C@H](c1nnc[nH]1)N)F,24/000000088,"InChI=1S/C9H8F2N4/c10-6-1-5(2-7(11)3-6)8(12)9-13-4-14-15-9/h1-4,8H,12H2,(H,13,14,15)/t8-/m1/s1",C9H8N4F2,210,2.08,4.0,7.4,17.0,-150,3.4752625633496503,1
Sc1nnc(o1)[C@@](CCC)(NNCN)F,23/000000022,"InChI=1S/C7H14FN5OS/c1-2-3-7(8,13-10-4-9)5-11-12-6(15)14-5/h10,13H,2-4,9H2,1H3,(H,12,15)/t7-/m1/s1",C7H14N5OSF,235,2.17,4.0,-0.91,20.8,-170,4.6591476343761835,1
OCCCC[NH2+]C[C@H](c1nnc[nH]1)N,24/000000083,"InChI=1S/C8H17N5O/c9-7(8-11-6-12-13-8)5-10-3-1-2-4-14/h6-7,10,14H,1-5,9H2,(H,11,12,13)/p+1/t7-/m1/s1",C8H18N5O,200,-0.09,4.0,5.39,2.22,-150,5.009351733534574,1
Sc1cccc(c1C#C[C@H](CCN)S)N(=O)=O,1/000000011,"InChI=1S/C11H12N2O2S2/c12-7-6-8(16)4-5-9-10(13(14)15)2-1-3-11(9)17/h1-3,8,16-17H,6-7,12H2/t8-/m1/s1",C11H12N2O2S2,268,2.77,4.0,-5.97,19.8,-190,3.9842556059371717,1
