SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
Oc1c(OC(=O)C(=O)O)ccc(c1C1=CCC=CO1)CCC,17/000001443,"InChI=1S/C16H16O6/c1-2-5-10-7-8-12(22-16(20)15(18)19)14(17)13(10)11-6-3-4-9-21-11/h4,6-9,17H,2-3,5H2,1H3,(H,18,19)",C16H15O6,304.094688232,2.6096000000000013,5.26,-4.95,20.0,-180,3.214280482029128,1,CONCAT,5,2,93.06,4,16,6,0,0.7272727272727273,0.2727272727272727,0.0,0.25,0.0,22,2,1,1,1,1,0,0,0
Sc1c(/C=C/C=C/[C@@H](CO)O)cc(cc1ON)Br,15/000000214,"InChI=1S/C12H14BrNO3S/c13-9-5-8(12(18)11(6-9)17-14)3-1-2-4-10(16)7-15/h1-6,10,15-16,18H,7,14H2/b3-1+,4-2+/t10-/m0/s1",C12H14NO3SBr,330.987776408,1.9128999999999998,5.26,-5.38,2.35,-190,4.007532939611431,1,CONCAT,5,4,75.71,5,12,3,1,0.6666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.08333333333333333,18,1,0,1,0,0,0,0,0
OC(=O)c1ccccc1COC(=O)[C@@H](c1cnc[nH]1)/C=C/c1csc(c1)Cl,12/000000058,"InChI=1S/C19H15ClN2O4S/c20-17-7-12(10-27-17)5-6-15(16-8-21-11-22-16)19(25)26-9-13-3-1-2-4-14(13)18(23)24/h1-8,10-11,15H,9H2,(H,21,22)(H,23,24)/b6-5+/t15-/m1/s1",C19H15N2O4SCl,402.04410564,4.363200000000003,5.26,-1.54,3.72,-190,3.511773088701436,1,CONCAT,5,2,92.28,7,19,4,2,0.7037037037037037,0.14814814814814814,0.07407407407407407,0.10526315789473684,0.05263157894736842,27,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc[nH]2)cccc1c1[nH]nc(c1Cl)CC,17/000001461,"InChI=1S/C14H12ClN5O3/c1-2-8-10(15)11(19-18-8)7-4-3-5-9(12(7)21)23-14(22)13-16-6-17-20-13/h3-6,21H,2H2,1H3,(H,18,19)(H,16,17,20)",C14H12N5O3Cl,333.062866924,2.3354,5.25,-2.93,3.58,-160,3.336965571790402,1,CONCAT,6,3,116.77999999999999,4,14,3,5,0.6086956521739131,0.13043478260869565,0.21739130434782608,0.14285714285714285,0.0,23,3,0,3,2,0,2,0,0
Sc1c(/C=C/C=C/[C@H](CN)O)cc(cc1ON)Br,15/000000227,"InChI=1S/C12H15BrN2O2S/c13-9-5-8(12(18)11(6-9)17-15)3-1-2-4-10(16)7-14/h1-6,10,16,18H,7,14-15H2/b3-1+,4-2+/t10-/m1/s1",C12H15N2O2SBr,330.00376082,1.8793,5.25,-5.77,2.35,-150,4.1194352943995,1,CONCAT,5,4,81.5,5,12,2,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.08333333333333333,18,1,0,1,0,0,0,0,0
OC(=O)c1c(S)c(N=O)ccc1COC(=O)C/C=C/c1csc(c1)Cl,12/000000111,"InChI=1S/C16H12ClNO5S2/c17-12-6-9(8-25-12)2-1-3-13(19)23-7-10-4-5-11(18-22)15(24)14(10)16(20)21/h1-2,4-6,8,24H,3,7H2,(H,20,21)/b2-1+",C16H12NO5S2Cl,396.98454216400006,4.933000000000002,5.24,-0.19,5.09,-40,3.4118545806582476,1,CONCAT,7,2,93.03,7,16,5,1,0.64,0.2,0.04,0.125,0.0,25,2,0,2,1,0,1,0,0
Oc1ccc(cc1[C@H]([NH3+])c1nocn1)Cl,11/000000014,"InChI=1S/C9H8ClN3O2/c10-5-1-2-7(14)6(3-5)8(11)9-12-4-15-13-9/h1-4,8,14H,11H2/p+1/t8-/m0/s1",C9H9N3O2Cl,226.03778062809,0.7599000000000002,5.24,6.14,16.1,-150,3.901506519393605,1,CONCAT,4,2,86.79,2,9,2,3,0.6,0.13333333333333333,0.2,0.1111111111111111,0.1111111111111111,15,2,0,2,1,0,1,0,0
Sc1nnc([nH]1)[C@H](COC(=O)Cc1ccoc1C)N,1/000000717,"InChI=1S/C11H14N4O3S/c1-6-7(2-3-17-6)4-9(16)18-5-8(12)10-13-11(19)15-14-10/h2-3,8H,4-5,12H2,1H3,(H2,13,14,15,19)/t8-/m0/s1",C11H14N4O3S,282.078661308,0.7805200000000001,5.22,6.31,2.22,-170,3.9001052800461977,1,CONCAT,7,3,107.03,5,11,3,4,0.5789473684210527,0.15789473684210525,0.21052631578947367,0.36363636363636365,0.09090909090909091,19,2,0,2,2,0,2,0,0
OC(=O)[C@@H](c1nnc[nH]1)c1nc(O)c2c(n1)[nH]nn2,28/000000071,"InChI=1S/C8H6N8O3/c17-7-3-6(15-16-13-3)11-5(12-7)2(8(18)19)4-9-1-10-14-4/h1-2H,(H,18,19)(H,9,10,14)(H2,11,12,13,15,16,17)/t2-/m0/s1",C8H6N8O3,262.056286052,-1.2119000000000006,5.22,-1.79,23.4,-190,4.491069963161825,1,CONCAT,8,4,166.45,3,8,3,8,0.42105263157894735,0.15789473684210525,0.42105263157894735,0.125,0.125,19,3,0,3,3,0,3,0,0
ON[C@@H](CO)C(=O)Cc1nnc(s1)CC#CC,1/000000571,"InChI=1S/C10H13N3O3S/c1-2-3-4-9-11-12-10(17-9)5-8(15)7(6-14)13-16/h7,13-14,16H,4-6H2,1H3/t7-/m0/s1",C10H13N3O3S,255.067762276,-0.4448000000000003,5.22,-1.31,2.22,-190,3.935835119208361,1,CONCAT,7,3,95.34,6,10,3,3,0.5882352941176471,0.17647058823529413,0.17647058823529413,0.5,0.1,17,1,0,1,1,0,1,0,0
OC/C=C\1/C(=NNC1=O)C(=O)Cc1oc(cc1)c1ccccc1,1/000000626,"InChI=1S/C17H14N2O4/c20-9-8-13-16(18-19-17(13)22)14(21)10-12-6-7-15(23-12)11-4-2-1-3-5-11/h1-8,20H,9-10H2,(H,19,22)/b13-8-",C17H14N2O4,310.095356928,1.4626999999999992,5.21,2.07,3.84,-120,2.964955856889917,1,CONCAT,5,2,91.9,5,17,4,2,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.11764705882352941,0.0,23,3,1,2,2,1,1,0,0
O[C@](c1nnc[nH]1)(C#CC/C=C\CCNN)S,21/000000043,"InChI=1S/C10H15N5OS/c11-13-7-5-3-1-2-4-6-10(16,17)9-12-8-14-15-9/h1,3,8,13,16-17H,2,5,7,11H2,(H,12,14,15)/b3-1-/t10-/m1/s1",C10H15N5OS,253.09973109999999,-0.3172999999999999,5.2,11.17,21.9,-150,4.884024460452222,1,CONCAT,6,5,99.85,5,10,1,5,0.5882352941176471,0.058823529411764705,0.29411764705882354,0.4,0.1,17,1,0,1,1,0,1,0,0
OC(=O)c1c(S)cccc1COC(=O)[C@@H](C1=CCC=C1)/C=C/c1csc(c1)Cl,12/000000122,"InChI=1S/C21H17ClO4S2/c22-18-10-13(12-28-18)8-9-16(14-4-1-2-5-14)21(25)26-11-15-6-3-7-17(27)19(15)20(23)24/h1,3-10,12,16,27H,2,11H2,(H,23,24)/b9-8+/t16-/m1/s1",C21H17O4S2Cl,432.0256787040001,5.6475000000000035,5.2,-0.66,5.08,-190,4.035350927169169,1,CONCAT,5,2,63.6,7,21,4,0,0.75,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616,28,3,1,2,1,0,1,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCCCN)cccc1CN(=O)=O,17/000001375,"InChI=1S/C14H17N5O5/c15-7-2-1-6-11-16-13(18-17-11)14(21)24-10-5-3-4-9(12(10)20)8-19(22)23/h3-5,20H,1-2,6-8,15H2,(H,16,17,18)",C14H17N5O5,335.12296864399997,0.7876,5.19,1.15,5.21,-40,3.2094045605916257,1,CONCAT,8,3,157.26,8,14,5,5,0.5833333333333334,0.20833333333333334,0.20833333333333334,0.35714285714285715,0.0,24,2,0,2,1,0,1,0,0
ONC(=O)/C=C/CCCC(=O)O[C@H](c1scc(c1)Br)c1nnc(s1)CN,8/000000065,"InChI=1S/C15H17BrN4O4S2/c16-9-6-10(25-8-9)14(15-19-18-12(7-17)26-15)24-13(22)5-3-1-2-4-11(21)20-23/h2,4,6,8,14,23H,1,3,5,7,17H2,(H,20,21)/b4-2+/t14-/m1/s1",C15H17N4O4S2Br,459.98745912400017,2.6853,5.19,-0.48,4.69,-150,3.7135192832491937,1,CONCAT,9,3,127.43,9,15,4,4,0.5769230769230769,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.06666666666666667,26,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2nnc[nH]2)cc(cc1)C[NH2+][C@H]1CN=CC1,17/000001321,"InChI=1S/C14H15N5O3/c20-11-2-1-9(6-16-10-3-4-15-7-10)5-12(11)22-14(21)13-17-8-18-19-13/h1-2,4-5,8,10,16,20H,3,6-7H2,(H,17,18,19)/p+1/t10-/m1/s1",C14H16N5O3,302.12476579209,-0.3640000000000003,5.18,-2.67,3.58,-150,4.635511283875346,1,CONCAT,6,3,117.07,5,14,3,5,0.6363636363636364,0.13636363636363635,0.22727272727272727,0.2857142857142857,0.07142857142857142,22,3,1,2,2,1,1,0,0
OC/C=C/1\C(=O)NN=C1C(=O)C/C=C/C(=O)[C@@H](c1c(Cl)scc1)c1nocc1,1/000001028,"InChI=1S/C18H14ClN3O5S/c19-17-10(6-9-28-17)15(12-5-8-27-22-12)13(24)2-1-3-14(25)16-11(4-7-23)18(26)21-20-16/h1-2,4-6,8-9,15,23H,3,7H2,(H,21,26)/b2-1+,11-4-/t15-/m0/s1",C18H14N3O5SCl,419.034269228,2.0103999999999997,5.18,-0.33,7.96,-170,4.4701201579384,1,CONCAT,8,2,121.85999999999999,8,18,5,3,0.6428571428571429,0.17857142857142858,0.10714285714285714,0.16666666666666666,0.05555555555555555,28,3,1,2,3,1,2,0,0
OC(=O)Cc1onc(n1)C/C=C/Cc1ncnc(n1)/C=C\C[C@H](C)O,22/000000018,"InChI=1S/C16H19N5O4/c1-11(22)5-4-8-13-18-10-17-12(19-13)6-2-3-7-14-20-15(25-21-14)9-16(23)24/h2-4,8,10-11,22H,5-7,9H2,1H3,(H,23,24)/b3-2+,8-4-/t11-/m0/s1",C16H19N5O4,345.143704088,1.0072,5.18,8.68,6.72,-170,4.003358640790475,1,CONCAT,8,2,135.12,9,16,4,5,0.64,0.16,0.2,0.375,0.0625,25,2,0,2,2,0,2,0,0
OC[C@@H](/C=C/c1nc(c[nH]1)CCO)S,26/000000077,"InChI=1S/C9H14N2O2S/c12-4-3-7-5-10-9(11-7)2-1-8(14)6-13/h1-2,5,8,12-14H,3-4,6H2,(H,10,11)/b2-1+/t8-/m1/s1",C9H14N2O2S,214.077598688,0.2484,5.18,10.24,2.22,-150,4.5209848400434485,1,CONCAT,4,4,69.14,5,9,2,2,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.4444444444444444,0.1111111111111111,14,1,0,1,1,0,1,0,0
Oc1c(OC(=O)CCNN)ccc(c1)c1nocn1,17/000000081,"InChI=1S/C11H12N4O4/c12-14-4-3-10(17)19-9-2-1-7(5-8(9)16)11-13-6-18-15-11/h1-2,5-6,14,16H,3-4,12H2",C11H12N4O4,264.085854864,0.20099999999999968,5.17,-3.47,20.4,-160,2.8885745845501596,1,CONCAT,8,3,123.5,5,11,4,4,0.5789473684210527,0.21052631578947367,0.21052631578947367,0.18181818181818182,0.0,19,2,0,2,1,0,1,0,0
Oc1c(OC(=O)c2nc(oc2)CC=C)c(F)ccc1c1cc[nH]c1,17/000001388,"InChI=1S/C17H13FN2O4/c1-2-3-14-20-13(9-23-14)17(22)24-16-12(18)5-4-11(15(16)21)10-6-7-19-8-10/h2,4-9,19,21H,1,3H2",C17H13N2O4F,328.08593511600003,3.462100000000002,5.16,0.72,4.94,-120,3.1989538447139996,1,CONCAT,5,2,88.35,5,17,4,2,0.7083333333333334,0.16666666666666666,0.08333333333333333,0.058823529411764705,0.0,24,3,0,3,2,0,2,0,0
Oc1c(OC(=O)[C@H]2C=CCC2)cc(cc1N(=O)=O)O,17/000000366,"InChI=1S/C12H11NO6/c14-8-5-9(13(17)18)11(15)10(6-8)19-12(16)7-3-1-2-4-7/h1,3,5-7,14-15H,2,4H2/t7-/m0/s1",C12H11NO6,265.058637072,1.8775999999999997,5.16,-0.32,2.35,-150,3.3952925469882542,1,CONCAT,6,2,109.89999999999999,3,12,6,1,0.631578947368421,0.3157894736842105,0.05263157894736842,0.25,0.08333333333333333,19,2,1,1,0,0,0,0,0
ONCc1nnc([nH]1)c1nnc([nH]1)C/C=C/C,21/000000021,"InChI=1S/C9H13N7O/c1-2-3-4-6-11-8(15-13-6)9-12-7(5-10-17)14-16-9/h2-3,10,17H,4-5H2,1H3,(H,11,13,15)(H,12,14,16)/b3-2+",C9H13N7O,235.11815803599998,0.1871999999999996,5.16,10.38,22.4,-100,4.084877884823287,1,CONCAT,6,4,115.4,5,9,1,7,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.3333333333333333,0.0,17,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCCCN)cccc1C(=O)C,17/000001488,"InChI=1S/C15H18N4O4/c1-9(20)10-5-4-6-11(13(10)21)23-15(22)14-17-12(18-19-14)7-2-3-8-16/h4-6,21H,2-3,7-8,16H2,1H3,(H,17,18,19)",C15H18N4O4,318.13280505599994,1.2135,5.15,1.46,5.09,-20,2.8734647729738327,1,CONCAT,7,3,131.19,7,15,4,4,0.6521739130434783,0.17391304347826086,0.17391304347826086,0.3333333333333333,0.0,23,2,0,2,1,0,1,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCC)cccc1c1cc(=O)cc[nH]1,17/000000553,"InChI=1S/C17H16N4O4/c1-2-4-14-19-16(21-20-14)17(24)25-13-6-3-5-11(15(13)23)12-9-10(22)7-8-18-12/h3,5-9,23H,2,4H2,1H3,(H,18,22)(H,19,20,21)",C17H16N4O4,340.117154992,2.0372999999999997,5.14,-0.27,4.94,-200,3.181048635959959,1,CONCAT,6,3,120.95999999999998,5,17,4,4,0.68,0.16,0.16,0.17647058823529413,0.0,25,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCCCN)ccc(c1)c1ccoc1C,17/000001540,"InChI=1S/C18H20N4O4/c1-11-13(7-9-25-11)12-5-6-15(14(23)10-12)26-18(24)17-20-16(21-22-17)4-2-3-8-19/h5-7,9-10,23H,2-4,8,19H2,1H3,(H,20,21,22)",C18H20N4O4,356.14845511999994,2.579320000000001,5.14,-1.3,6.45,-200,3.016531776365948,1,CONCAT,7,3,127.25999999999999,7,18,4,4,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.2777777777777778,0.0,26,3,0,3,2,0,2,0,0
OC(=O)[C@@H](CCCc1ccccc1O)C=C,17/000001642,"InChI=1S/C13H16O3/c1-2-10(13(15)16)7-5-8-11-6-3-4-9-12(11)14/h2-4,6,9-10,14H,1,5,7-8H2,(H,15,16)/t10-/m1/s1",C13H16O3,220.109944372,2.601700000000001,5.14,1.36,3.58,-150,2.8826008469669926,1,CONCAT,2,2,57.53,6,13,3,0,0.8125,0.1875,0.0,0.3076923076923077,0.07692307692307693,16,1,0,1,0,0,0,0,0
ON[C@H](C(=O)Cc1nnc(s1)C/C=C\C1=CCCC1)c1n[nH]cc1Br,1/000000444,"InChI=1S/C16H18BrN5O2S/c17-11-9-18-21-15(11)16(22-24)12(23)8-14-20-19-13(25-14)7-3-6-10-4-1-2-5-10/h3-4,6,9,16,22,24H,1-2,5,7-8H2,(H,18,21)/b6-3-/t16-/m1/s1",C16H18N5O2SBr,423.0364579160001,3.064400000000001,5.14,2.25,3.84,-170,4.479358153249848,1,CONCAT,7,3,103.78999999999999,8,16,2,5,0.64,0.08,0.2,0.375,0.0625,25,3,1,2,2,0,2,0,0
Oc1c(OC(=O)C(=O)O)ccc(c1C1=CCCC1)C(=O)NC=S,17/000001205,"InChI=1S/C15H13NO6S/c17-12-10(22-15(21)14(19)20)6-5-9(13(18)16-7-23)11(12)8-3-1-2-4-8/h3,5-7,17H,1-2,4H2,(H,19,20)(H,16,18,23)",C15H12NO6S,335.0463581360001,1.6365,5.14,-6.06,24.5,-160,3.2396826301166906,1,CONCAT,6,3,112.93,4,15,6,1,0.6521739130434783,0.2608695652173913,0.043478260869565216,0.2,0.0,23,2,1,1,0,0,0,0,0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1c1csc(c1)Cl)CC[NH3+],17/000000349,"InChI=1S/C15H13ClN4O3S/c16-11-5-9(6-24-11)12-8(3-4-17)1-2-10(13(12)21)23-15(22)14-18-7-19-20-14/h1-2,5-7,21H,3-4,17H2,(H,18,19,20)/p+1",C15H14N4O3SCl,365.04696540809005,1.8957999999999995,5.13,-4.29,5.09,-160,3.894354523447032,1,CONCAT,6,3,115.74,5,15,3,4,0.625,0.125,0.16666666666666666,0.13333333333333333,0.0,24,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2ncoc2)cc(cc1c1cc[nH]c1)NC=C,17/000000990,"InChI=1S/C16H13N3O4/c1-2-18-11-5-12(10-3-4-17-7-10)15(20)14(6-11)23-16(21)13-8-22-9-19-13/h2-9,17-18,20H,1H2",C16H13N3O4,311.09060589600006,3.1499000000000006,5.12,-3.37,24.8,-120,3.4107055072395687,1,CONCAT,6,3,100.38,5,16,4,3,0.6956521739130435,0.17391304347826086,0.13043478260869565,0.0,0.0,23,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnn[nH]2)cccc1c1nc(sc1)C,17/000001491,"InChI=1S/C12H9N5O3S/c1-6-13-8(5-21-6)7-3-2-4-9(10(7)18)20-12(19)11-14-16-17-15-11/h2-5,18H,1H3,(H,14,15,16,17)",C12H9N5O3S,303.042610148,1.5564200000000001,5.12,-1.9,3.58,-160,2.962197466586016,1,CONCAT,8,2,113.88000000000001,3,12,3,5,0.5714285714285714,0.14285714285714285,0.23809523809523808,0.08333333333333333,0.0,21,3,0,3,2,0,2,0,0
OC/C(=C\CO)/C=C/c1cc(Br)cc(c1S)ON,15/000000283,"InChI=1S/C12H14BrNO3S/c13-10-5-9(12(18)11(6-10)17-14)2-1-8(7-16)3-4-15/h1-3,5-6,15-16,18H,4,7,14H2/b2-1+,8-3-",C12H14NO3SBr,330.987776408,1.9144999999999999,5.11,-9.03,2.35,-60,3.698131595536656,1,CONCAT,5,4,75.71,5,12,3,1,0.6666666666666666,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.0,18,1,0,1,0,0,0,0,0
ONC/C=C\C[C@H](Cc1cc(F)ccc1F)O,1/000000899,"InChI=1S/C12H15F2NO2/c13-10-4-5-12(14)9(7-10)8-11(16)3-1-2-6-15-17/h1-2,4-5,7,11,15-17H,3,6,8H2/b2-1-/t11-/m1/s1",C12H15NO2F2,243.10708516,1.7933,5.11,-2.67,3.58,-150,3.2286707984227627,1,CONCAT,3,3,52.489999999999995,6,12,2,1,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.3333333333333333,0.08333333333333333,17,1,0,1,0,0,0,0,0
Oc1cc(cc(c1CC/C=C/C[NH3+])N(=O)=O)NC(=O)CCF,17/000001580,"InChI=1S/C14H18FN3O4/c15-6-5-14(20)17-10-8-12(18(21)22)11(13(19)9-10)4-2-1-3-7-16/h1,3,8-9,19H,2,4-7,16H2,(H,17,20)/p+1/b3-1+",C14H19N3O4F,312.13541072809,1.3291999999999997,5.11,-2.73,3.58,-120,3.4501964341098343,1,CONCAT,4,3,120.10999999999999,8,14,4,3,0.6363636363636364,0.18181818181818182,0.13636363636363635,0.35714285714285715,0.0,22,1,0,1,0,0,0,0,0
N(CCOC)Cc1nnc([nH]1)[C@@H](n1nc[nH]c1=O)Cl,26/000000023,"InChI=1S/C9H14ClN7O2/c1-19-3-2-11-4-6-14-8(16-15-6)7(10)17-9(18)12-5-13-17/h5,7,11H,2-4H2,1H3,(H,12,13,18)(H,14,15,16)/t7-/m1/s1",C9H14N7O2Cl,287.089750368,-0.7888,5.11,7.54,22.8,-170,4.213593040084902,1,CONCAT,7,3,113.50999999999999,7,9,2,7,0.47368421052631576,0.10526315789473684,0.3684210526315789,0.5555555555555556,0.1111111111111111,19,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2nc(oc2)CN)ccc(c1)[C@H](C)O,17/000001533,"InChI=1S/C13H14N2O5/c1-7(16)8-2-3-11(10(17)4-8)20-13(18)9-6-19-12(5-14)15-9/h2-4,6-7,16-17H,5,14H2,1H3/t7-/m0/s1",C13H14N2O5,278.090271548,1.1114,5.1,-0.57,2.35,-170,3.061619705471637,1,CONCAT,7,3,118.81,4,13,5,2,0.65,0.25,0.1,0.23076923076923078,0.07692307692307693,20,2,0,2,1,0,1,0,0
OC(=O)/C=C\Cc1oc(nc1)C(=O)Oc1cccc(c1O)c1coc(c1)C[NH3+],17/000000772,"InChI=1S/C19H16N2O7/c20-8-13-7-11(10-26-13)14-4-2-5-15(17(14)24)28-19(25)18-21-9-12(27-18)3-1-6-16(22)23/h1-2,4-7,9-10,24H,3,8,20H2,(H,22,23)/p+1/b6-1-",C19H17N2O7,385.10302730409,1.7845999999999993,5.09,1.6,6.45,-140,3.643573659560424,1,CONCAT,7,3,150.64000000000001,7,19,7,2,0.6785714285714286,0.25,0.07142857142857142,0.10526315789473684,0.0,28,3,0,3,2,0,2,0,0
Sc1c(/C=C/C=C/CCCC)cc(cc1ON)Br,15/000000167,"InChI=1S/C14H18BrNOS/c1-2-3-4-5-6-7-8-11-9-12(15)10-13(17-16)14(11)18/h5-10,18H,2-4,16H2,1H3/b6-5+,8-7+",C14H18NOSBr,327.029247296,4.749900000000003,5.08,-8.6,2.35,-80,3.2678788106072982,1,CONCAT,3,2,35.25,6,14,1,1,0.7777777777777778,0.05555555555555555,0.05555555555555555,0.2857142857142857,0.0,18,1,0,1,0,0,0,0,0
OC[C@H](n1nc([nH]c1=O)COCC=C)c1nnc[nH]1,26/000000117,"InChI=1S/C10H14N6O3/c1-2-3-19-5-8-13-10(18)16(15-8)7(4-17)9-11-6-12-14-9/h2,6-7,17H,1,3-5H2,(H,11,12,14)(H,13,15,18)/t7-/m0/s1",C10H14N6O3,266.112738308,-1.0261999999999991,5.08,11.19,22.5,-150,4.354546886238747,1,CONCAT,7,3,121.71000000000001,7,10,3,6,0.5263157894736842,0.15789473684210525,0.3157894736842105,0.4,0.1,19,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2nc(oc2)CC=C)ccc(c1c1cc[nH]c1)CC(=O)N,17/000001451,"InChI=1S/C19H17N3O5/c1-2-3-16-22-13(10-26-16)19(25)27-14-5-4-11(8-15(20)23)17(18(14)24)12-6-7-21-9-12/h2,4-7,9-10,21,24H,1,3,8H2,(H2,20,23)",C19H17N3O5,367.11682064400003,2.3507999999999996,5.07,-1.59,6.45,-160,3.2584960023238514,1,CONCAT,6,3,131.44,7,19,5,3,0.7037037037037037,0.18518518518518517,0.1111111111111111,0.10526315789473684,0.0,27,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nc(oc2)CC=C)cccc1c1cc[nH]c1,17/000000839,"InChI=1S/C17H14N2O4/c1-2-4-15-19-13(10-22-15)17(21)23-14-6-3-5-12(16(14)20)11-7-8-18-9-11/h2-3,5-10,18,20H,1,4H2",C17H14N2O4,310.095356928,3.3230000000000013,5.07,0.89,4.94,-120,3.0386278848619455,1,CONCAT,5,2,88.35,5,17,4,2,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.058823529411764705,0.0,23,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc([nH]2)C[NH3+])cccc1c1ncncn1,17/000000586,"InChI=1S/C13H11N7O3/c14-4-9-18-12(20-19-9)13(22)23-8-3-1-2-7(10(8)21)11-16-5-15-6-17-11/h1-3,5-6,21H,4,14H2,(H,18,19,20)/p+1",C13H12N7O3,314.09961366409004,-0.6766000000000001,5.07,0.7,22.3,-160,3.6351789338129943,1,CONCAT,8,3,154.40999999999997,4,13,3,7,0.5652173913043478,0.13043478260869565,0.30434782608695654,0.07692307692307693,0.0,23,3,0,3,2,0,2,0,0
Oc1cc(OC(=O)[C@H](CF)O)c(c(c1)N(=O)=O)O,17/000000726,"InChI=1S/C9H8FNO7/c10-3-6(13)9(15)18-7-2-4(12)1-5(8(7)14)11(16)17/h1-2,6,12-14H,3H2/t6-/m0/s1",C9H8NO7F,261.028479816,0.24179999999999985,5.06,-1.05,2.35,-150,3.36447823504548,1,CONCAT,7,3,130.13,4,9,7,1,0.5,0.3888888888888889,0.05555555555555555,0.2222222222222222,0.1111111111111111,18,1,0,1,0,0,0,0,0
Sc1c(/C=C/C=C/C[C@H](C)O)cc(cc1ON)Br,15/000000092,"InChI=1S/C13H16BrNO2S/c1-9(16)5-3-2-4-6-10-7-11(14)8-12(17-15)13(10)18/h2-4,6-9,16,18H,5,15H2,1H3/b3-2+,6-4+/t9-/m0/s1",C13H16NO2SBr,329.00851185199997,3.3306000000000013,5.05,-5.48,2.35,-190,3.94619447807297,1,CONCAT,4,3,55.480000000000004,5,13,2,1,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.23076923076923078,0.07692307692307693,18,1,0,1,0,0,0,0,0
Oc1c(OC(=O)c2nc(oc2)CC=C)ccc(c1c1cc[nH]c1)OCCN,17/000001475,"InChI=1S/C19H19N3O5/c1-2-3-16-22-13(11-26-16)19(24)27-15-5-4-14(25-9-7-20)17(18(15)23)12-6-8-21-10-12/h2,4-6,8,10-11,21,23H,1,3,7,9,20H2",C19H19N3O5,369.132470708,2.6605,5.05,-0.94,6.45,-160,3.1818244633365227,1,CONCAT,7,3,123.6,8,19,5,3,0.7037037037037037,0.18518518518518517,0.1111111111111111,0.15789473684210525,0.0,27,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCCCN)cccc1,17/000000327,"InChI=1S/C13H16N4O3/c14-8-4-3-7-11-15-12(17-16-11)13(19)20-10-6-2-1-5-9(10)18/h1-2,5-6,18H,3-4,7-8,14H2,(H,15,16,17)",C13H16N4O3,276.12224037199996,1.0109,5.05,2.59,5.09,0,2.771165188103989,1,CONCAT,6,3,114.11999999999999,6,13,3,4,0.65,0.15,0.2,0.3076923076923077,0.0,20,2,0,2,1,0,1,0,0
Sc1nnc([nH]1)[C@H](CCCc1ccccc1)N,1/000001116,"InChI=1S/C12H16N4S/c13-10(11-14-12(17)16-15-11)8-4-7-9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8,13H2,(H2,14,15,16,17)/t10-/m0/s1",C12H16N4S,248.10956751199998,2.1161000000000003,5.05,4.2,3.72,-150,3.2273734204208253,1,CONCAT,4,3,67.59,5,12,0,4,0.7058823529411765,0.0,0.23529411764705882,0.3333333333333333,0.08333333333333333,17,2,0,2,1,0,1,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCC)cccc1N1C=NOC1,17/000000338,"InChI=1S/C14H15N5O4/c1-2-4-11-16-13(18-17-11)14(21)23-10-6-3-5-9(12(10)20)19-7-15-22-8-19/h3,5-7,20H,2,4,8H2,1H3,(H,16,17,18)",C14H15N5O4,317.11240396,1.4193999999999998,5.04,-0.32,23.8,-140,3.713357255491316,1,CONCAT,8,2,112.92999999999999,5,14,4,5,0.6086956521739131,0.17391304347826086,0.21739130434782608,0.2857142857142857,0.0,23,3,1,2,2,1,1,0,0
