SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
c1nc(n[nH]1)/C(=C/C[C@@H](CN)[NH3+])/CCC,29/000000028,"InChI=1S/C10H19N5/c1-2-3-8(4-5-9(12)6-11)10-13-7-14-15-10/h4,7,9H,2-3,5-6,11-12H2,1H3,(H,13,14,15)/p+1/b8-4+/t9-/m0/s1",C10H20N5,210,0.16,4.34,0.47,2.22,-170,5.000736189723275,1
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\COP(O)(O)O)N=O,28/000000590,"InChI=1S/C12H16NO7P/c1-2-8-6-11(14)12(15)7-9(8)10(13-16)4-3-5-20-21(17,18)19/h2-4,6-7,10,14-15,17-19,21H,1,5H2/b4-3-/t10-/m1/s1",C12H13NO7P,314,0.0,4.34,-6.27,22.0,-200,5.010933229813066,1
O[C@H](C(=O)CC(=O)C=C)c1cc(O)c(cc1C=C)O,28/000000596,"InChI=1S/C14H14O5/c1-3-8-5-11(16)12(17)7-10(8)14(19)13(18)6-9(15)4-2/h3-5,7,14,16-17,19H,1-2,6H2/t14-/m0/s1",C14H14O5,262,0.14,4.33,-7.7,17.2,-190,3.7374498605977227,1
Oc1cc(c(cc1O)C=C)C/C=C\C[C@@H](CN)N,28/000000159,"InChI=1S/C14H20N2O2/c1-2-10-7-13(17)14(18)8-11(10)5-3-4-6-12(16)9-15/h2-4,7-8,12,17-18H,1,5-6,9,15-16H2/b4-3-/t12-/m0/s1",C14H20N2O2,248,1.01,4.33,-6.77,2.22,-150,3.7443006005219495,1
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1cccc2c1C(=O)CC2,28/000000221,"InChI=1S/C21H20O3/c1-2-14-12-19(23)20(24)13-17(14)7-4-3-6-15-8-5-9-16-10-11-18(22)21(15)16/h2-5,8-9,12-13,23-24H,1,6-7,10-11H2/b4-3-",C21H20O3,320,3.74,4.33,-6.7,3.58,-100,3.0572954736732756,1
Oc1cc(c(cc1O)C=C)CCCCC,28/000000057,"InChI=1S/C13H18O2/c1-3-5-6-7-11-9-13(15)12(14)8-10(11)4-2/h4,8-9,14-15H,2-3,5-7H2,1H3",C13H18O2,206,3.28,4.33,-2.73,2.22,-20,2.4340359330628285,1
OC(=O)c1nc(n[nH]1)C[N@H+](CCOC(=O)C)C,21/000000016,"InChI=1S/C9H14N4O4/c1-6(14)17-4-3-13(2)5-7-10-8(9(15)16)12-11-7/h3-5H2,1-2H3,(H,15,16)(H,10,11,12)/p+1",C9H15N4O4,243,-0.33,4.33,11.76,3.58,-80,4.531037211288342,1
c1nc(sc1CONCc1ccc2c(c1)occc2=O)NCBr,19/000000049,"InChI=1S/C15H14BrN3O3S/c16-9-18-15-17-7-11(23-15)8-22-19-6-10-1-2-12-13(20)3-4-21-14(12)5-10/h1-5,7,19H,6,8-9H2,(H,17,18)",C15H14N3O3SBr,396,2.03,4.33,-2.44,24.3,-120,3.1868189922620083,1
Oc1c(O)cc(c(c1)C=C)C/C=C\CBr,28/000000223,"InChI=1S/C12H13BrO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6H2/b4-3-",C12H13O2Br,269,3.27,4.33,-6.48,2.22,0,3.2303383720872194,1
Oc1cc(c(cc1O)C=C)C(=S)[C@@H]1ON=C(C1)C(=O)OC,28/000000618,"InChI=1S/C14H13NO5S/c1-3-7-4-10(16)11(17)5-8(7)13(21)12-6-9(15-20-12)14(18)19-2/h3-5,12,16-17H,1,6H2,2H3/t12-/m1/s1",C14H13NO5S,307,1.7,4.33,-6.25,22.3,-170,3.8125288775863453,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1,28/000000283,"InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-",C15H16N2O2,256,2.18,4.33,-6.87,3.58,0,3.2208002255758004,1
Oc1cc(c(cc1O)C=C)C/C=C\[C@H](NC)c1cnc[nH]1,28/000000606,"InChI=1S/C16H19N3O2/c1-3-11-7-15(20)16(21)8-12(11)5-4-6-13(17-2)14-9-18-10-19-14/h3-4,6-10,13,17,20-21H,1,5H2,2H3,(H,18,19)/b6-4-/t13-/m0/s1",C16H19N3O2,285,1.51,4.32,-6.36,3.58,-170,3.9579346965666513,1
SCCC/C=C\Cc1cc(O)c(cc1C=C)O,28/000000116,"InChI=1S/C14H18O2S/c1-2-11-9-13(15)14(16)10-12(11)7-5-3-4-6-8-17/h2-3,5,9-10,15-17H,1,4,6-8H2/b5-3-",C14H18O2S,250,3.56,4.32,-8.19,2.22,-20,3.2065873674379377,1
Oc1cc(c(cc1O)C=C)C(=O)CCCCCCl,28/000000069,"InChI=1S/C14H17ClO3/c1-2-10-8-13(17)14(18)9-11(10)12(16)6-4-3-5-7-15/h2,8-9,17-18H,1,3-7H2",C14H17O3Cl,268,3.23,4.32,-7.8,3.58,-20,2.69552594404529,1
Oc1c(C(=O)N)c(ccc1O)C(=C)C[NH3+],28/000000582,"InChI=1S/C10H12N2O3/c1-5(4-11)6-2-3-7(13)9(14)8(6)10(12)15/h2-3,13-14H,1,4,11H2,(H2,12,15)/p+1",C10H13N2O3,209,-0.35,4.32,-6.59,3.58,-20,3.4532857815258104,1
Sc1nnnn1[C@@H](CNNC)c1n[nH]cn1,5/000000013,"InChI=1S/C6H11N9S/c1-7-9-2-4(5-8-3-10-11-5)15-6(16)12-13-14-15/h3-4,7,9H,2H2,1H3,(H,8,10,11)(H,12,14,16)/t4-/m0/s1",C6H11N9S,241,-0.17,4.32,8.84,24.3,-170,4.807754890749296,1
Oc1cc(c(cc1O)C=C)[C@H](c1nncs1)F,28/000000202,"InChI=1S/C11H9FN2O2S/c1-2-6-3-8(15)9(16)4-7(6)10(12)11-14-13-5-17-11/h2-5,10,15-16H,1H2/t10-/m1/s1",C11H9N2O2SF,252,2.83,4.31,-6.25,20.4,-150,3.857250831155987,1
Oc1cc(c(cc1O)C=C)C(=O)CCCCCl,28/000000313,"InChI=1S/C13H15ClO3/c1-2-9-7-12(16)13(17)8-10(9)11(15)5-3-4-6-14/h2,7-8,16-17H,1,3-6H2",C13H15O3Cl,254,2.88,4.31,-7.11,3.58,0,2.7336204279944027,1
C(=C)C/C(=C\C[C@@H](CN)[NH3+])/c1n[nH]cn1,29/000000037,"InChI=1S/C10H17N5/c1-2-3-8(4-5-9(12)6-11)10-13-7-14-15-10/h2,4,7,9H,1,3,5-6,11-12H2,(H,13,14,15)/p+1/b8-4+/t9-/m0/s1",C10H18N5,208,-0.02,4.31,1.5,2.22,-150,5.308628497415583,1
Oc1c(O)cc(c(c1)C(=C)CN)OC(=S)N,28/000000245,"InChI=1S/C10H12N2O3S/c1-5(4-11)6-2-7(13)8(14)3-9(6)15-10(12)16/h2-3,13-14H,1,4,11H2,(H2,12,16)",C10H12N2O3S,240,0.24,4.31,-7.35,15.9,-20,3.3041352885351465,1
Oc1c(O)cc(c(c1)[C@H](C=C)OCC)C=C,28/000000302,"InChI=1S/C13H16O3/c1-4-9-7-11(14)12(15)8-10(9)13(5-2)16-6-3/h4-5,7-8,13-15H,1-2,6H2,3H3/t13-/m0/s1",C13H16O3,220,2.34,4.3,-3.97,12.2,-170,3.6620765909904094,1
Oc1cc(cc2c1SCCC2)CNNCBr,17/000000065,"InChI=1S/C11H15BrN2OS/c12-7-14-13-6-8-4-9-2-1-3-16-11(9)10(15)5-8/h4-5,13-15H,1-3,6-7H2",C11H15N2OSBr,303,3.51,4.3,-5.72,14.0,-120,3.486573558960372,1
Oc1cc(c(cc1O)C=C)CSCCl,28/000000420,"InChI=1S/C10H11ClO2S/c1-2-7-3-9(12)10(13)4-8(7)5-14-6-11/h2-4,12-13H,1,5-6H2",C10H11O2SCl,230,2.8,4.3,-3.59,12.4,0,3.248562771926956,1
Oc1ccc(c(c1O)C1=NCCC1)C(=C)C[NH3+],28/000000489,"InChI=1S/C13H16N2O2/c1-8(7-14)9-4-5-11(16)13(17)12(9)10-3-2-6-15-10/h4-5,16-17H,1-3,6-7,14H2/p+1",C13H17N2O2,233,0.79,4.3,-7.25,14.8,-180,3.751784094115515,1
O=C(Cc1sc(nc1)NCBr)NCc1ccccc1,19/000000041,"InChI=1S/C13H14BrN3OS/c14-9-17-13-16-8-11(19-13)6-12(18)15-7-10-4-2-1-3-5-10/h1-5,8H,6-7,9H2,(H,15,18)(H,16,17)",C13H14N3OSBr,340,1.54,4.3,2.4,3.85,0,2.411507684783258,1
O=NNC(=O)NCCCc1ccc2c(c1O)cccc2,20/000000001,"InChI=1S/C14H15N3O3/c18-13-11(5-3-9-15-14(19)16-17-20)8-7-10-4-1-2-6-12(10)13/h1-2,4,6-8,18H,3,5,9H2,(H2,15,16,19,20)",C14H15N3O3,273,2.55,4.3,0.75,3.58,-100,2.364987050452166,1
Oc1c(O)cc(c(c1)C=C)C/C=C/[C@H]1C=CN=CC1,28/000000369,"InChI=1S/C16H17NO2/c1-2-13-10-15(18)16(19)11-14(13)5-3-4-12-6-8-17-9-7-12/h2-4,6,8-12,18-19H,1,5,7H2/b4-3+/t12-/m0/s1",C16H17NO2,255,2.27,4.29,-2.33,3.58,-170,4.203908424700286,1
Oc1cc(c(cc1O)C=C)CC(=O)OCCCC[NH3+],28/000000653,"InChI=1S/C14H19NO4/c1-2-10-7-12(16)13(17)8-11(10)9-14(18)19-6-4-3-5-15/h2,7-8,16-17H,1,3-6,9,15H2/p+1",C14H20NO4,266,1.41,4.29,-1.25,3.58,-20,3.2767252748854645,1
NC(=O)[C@@H](NCC)c1cc(O)c(cc1C=C)O,28/000000487,"InChI=1S/C12H16N2O3/c1-3-7-5-9(15)10(16)6-8(7)11(12(13)17)14-4-2/h3,5-6,11,14-16H,1,4H2,2H3,(H2,13,17)/t11-/m0/s1",C12H15N2O3,235,0.18,4.29,-4.66,14.4,-170,3.325978883529146,1
C(=C)Cn1nc(nc1)/C=C/C[C@@H](CN)[NH3+],29/000000009,"InChI=1S/C10H17N5/c1-2-6-15-8-13-10(14-15)5-3-4-9(12)7-11/h2-3,5,8-9H,1,4,6-7,11-12H2/p+1/b5-3+/t9-/m0/s1",C10H18N5,208,-0.18,4.29,-0.43,2.22,-150,4.721732893019978,1
Oc1c(O)cc(c(c1)C=C)C/C=C/[C@H]1OC=CC=C1,28/000000064,"InChI=1S/C16H16O3/c1-2-12-10-15(17)16(18)11-13(12)6-5-8-14-7-3-4-9-19-14/h2-5,7-11,14,17-18H,1,6H2/b8-5+/t14-/m0/s1",C16H16O3,256,2.9,4.28,-2.19,3.58,-170,4.168349450341312,1
Oc1c(O)cc(c(c1)C=C)C(=S)c1cc[nH]c1,28/000000084,"InChI=1S/C13H11NO2S/c1-2-8-5-11(15)12(16)6-10(8)13(17)9-3-4-14-7-9/h2-7,14-16H,1H2",C13H11NO2S,245,2.25,4.28,-6.04,17.5,0,3.277789004099149,1
Oc1c(O)cc(c(c1)C=C)C(=O)CC[C@H](CC(=O)N)CO,28/000000568,"InChI=1S/C15H19NO5/c1-2-10-6-13(19)14(20)7-11(10)12(18)4-3-9(8-17)5-15(16)21/h2,6-7,9,17,19-20H,1,3-5,8H2,(H2,16,21)/t9-/m1/s1",C15H19NO5,293,0.09,4.27,-5.16,4.94,-180,3.4248439440987806,1
Oc1c(c(ccc1O)C(=C)CN)C(=O)C,28/000000108,"InChI=1S/C11H13NO3/c1-6(5-12)8-3-4-9(14)11(15)10(8)7(2)13/h3-4,14-15H,1,5,12H2,2H3",C11H13NO3,207,0.61,4.27,-6.98,3.58,-60,2.864852645431135,1
Oc1ccc(cc1O)C(=C)C[NH3+],28/000000037,"InChI=1S/C9H11NO2/c1-6(5-10)7-2-3-8(11)9(12)4-7/h2-4,11-12H,1,5,10H2/p+1",C9H12NO2,166,0.77,4.27,-5.55,2.22,-20,3.3031603114078374,1
C1=NN=C(CN1)CCOC(=O)[C@@H](C1=NN=CCN1)c1snnc1,17/000000013,"InChI=1S/C12H14N8O2S/c21-12(22-4-1-8-5-13-7-17-18-8)10(9-6-16-20-23-9)11-14-2-3-15-19-11/h3,6-7,10H,1-2,4-5H2,(H,13,17)(H,14,19)/t10-/m1/s1",C12H14N8O2S,334,1.65,4.27,-0.06,3.58,-150,5.063653251133012,1
Oc1c(N)c(SCCN)cc2c1SCCC2,17/000000047,"InChI=1S/C11H16N2OS2/c12-3-5-15-8-6-7-2-1-4-16-11(7)10(14)9(8)13/h6,14H,1-5,12-13H2",C11H16N2OS2,256,1.58,4.27,-6.93,14.8,-120,3.370868475348332,1
Oc1c(cc(c2c1SCCC2)N=O)NS(=O)(=O)OC,17/000000026,"InChI=1S/C10H12N2O5S2/c1-17-19(15,16)12-8-5-7(11-14)6-3-2-4-18-10(6)9(8)13/h5,12-13H,2-4H2,1H3",C10H12N2O5S2,304,0.8,4.27,-4.55,21.2,-140,3.719155156542268,1
OC(=O)c1nc(n[nH]1)CN/C=C/[C@@H](C)O,21/000000020,"InChI=1S/C8H12N4O3/c1-5(13)2-3-9-4-6-10-7(8(14)15)12-11-6/h2-3,5,9,13H,4H2,1H3,(H,14,15)(H,10,11,12)/b3-2+/t5-/m1/s1",C8H12N4O3,212,-0.07,4.27,8.36,2.22,-170,4.0181618932880045,1
Oc1c(N)c(cc2c1SCCC2)C(=O)CN,17/000000024,"InChI=1S/C11H14N2O2S/c12-5-8(14)7-4-6-2-1-3-16-11(6)10(15)9(7)13/h4,15H,1-3,5,12-13H2",C11H14N2O2S,238,0.42,4.26,-5.81,14.5,-120,3.2945453284951842,1
O[C@H](CCC(=O)c1cc(O)c(cc1C=C)O)c1n[nH]c(=O)[nH]1,28/000000502,"InChI=1S/C14H15N3O5/c1-2-7-5-11(20)12(21)6-8(7)9(18)3-4-10(19)13-15-14(22)17-16-13/h2,5-6,10,19-21H,1,3-4H2,(H2,15,16,17,22)/t10-/m1/s1",C14H15N3O5,305,0.68,4.25,-4.9,5.08,-150,3.755571043490731,1
Oc1cc(c(cc1O)C=C)C(=O)CCCc1n[nH]c(=O)[nH]1,28/000000239,"InChI=1S/C14H15N3O4/c1-2-8-6-11(19)12(20)7-9(8)10(18)4-3-5-13-15-14(21)17-16-13/h2,6-7,19-20H,1,3-5H2,(H2,15,16,17,21)",C14H15N3O4,289,1.44,4.25,-5.5,4.94,-20,3.1643513127398606,1
Oc1c(O)cc(c(c1)[C@@H](CP(=O)(O)O)C=C)C=C,28/000000305,"InChI=1S/C12H15O5P/c1-3-8-5-11(13)12(14)6-10(8)9(4-2)7-18(15,16)17/h3-6,9,13-14H,1-2,7H2,(H2,15,16,17)/t9-/m1/s1",C12H15O5P,270,0.65,4.25,-5.44,16.6,-170,3.930694601657591,1
S[C@H](CNOCc1sc(nc1)NCBr)C(=O)O,19/000000062,"InChI=1S/C8H12BrN3O3S2/c9-4-11-8-10-1-5(17-8)3-15-12-2-6(16)7(13)14/h1,6,12,16H,2-4H2,(H,10,11)(H,13,14)/t6-/m1/s1",C8H12N3O3S2Br,342,0.39,4.25,3.02,3.58,-150,4.169596494003778,1
C#C[C@@H](c1cc(O)c(cc1C=C)O)N,28/000000004,"InChI=1S/C11H11NO2/c1-3-7-5-10(13)11(14)6-8(7)9(12)4-2/h2-3,5-6,9,13-14H,1,12H2/t9-/m0/s1",C11H11NO2,189,0.98,4.25,-2.78,13.0,-150,3.8154052782331185,1
N1C(=NO[C@@H]1CBr)CC/C=C/C[NH3+],10/000000024,"InChI=1S/C8H14BrN3O/c9-6-8-11-7(12-13-8)4-2-1-3-5-10/h1,3,8H,2,4-6,10H2,(H,11,12)/p+1/b3-1+/t8-/m1/s1",C8H15N3OBr,249,1.69,4.25,-0.03,3.58,-150,5.427923694109058,1
Oc1c(O)cc(c(c1)C=C)C(=C)CC,28/000000176,"InChI=1S/C12H14O2/c1-4-8(3)10-7-12(14)11(13)6-9(10)5-2/h5-7,13-14H,2-4H2,1H3",C12H14O2,190,2.64,4.25,-5.61,3.58,-20,3.0460527270642785,1
Oc1cc(C(=O)O)ccc1NCC,21/000000026,"InChI=1S/C9H11NO3/c1-2-10-7-4-3-6(9(12)13)5-8(7)11/h3-5,10-11H,2H2,1H3,(H,12,13)",C9H11NO3,181,1.3,4.24,6.05,2.22,-20,1.9189856840747588,1
ON[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O,28/000000442,"InChI=1S/C14H16N4O5/c1-2-7-5-10(19)11(20)6-8(7)13(21)9(18-23)3-4-12-15-14(22)17-16-12/h2,5-6,9,18-20,23H,1,3-4H2,(H2,15,16,17,22)/t9-/m1/s1",C14H16N4O5,320,0.95,4.24,-4.22,6.45,-170,3.9370802065305552,1
OC(=O)/C=C/C[C@@](CO)(I)Cl,5/000000003,"InChI=1S/C6H8ClIO3/c7-6(8,4-9)3-1-2-5(10)11/h1-2,9H,3-4H2,(H,10,11)/b2-1+/t6-/m0/s1",C6H8O3ClI,290,1.2,4.24,3.54,2.22,-150,4.049899561062743,1
SCc1nc[nH]c1C/C=C\Cc1cc(O)c(cc1C=C)O,28/000000553,"InChI=1S/C16H18N2O2S/c1-2-11-7-15(19)16(20)8-12(11)5-3-4-6-13-14(9-21)18-10-17-13/h2-4,7-8,10,19-21H,1,5-6,9H2,(H,17,18)/b4-3-",C16H18N2O2S,302,2.87,4.24,-7.71,3.58,-40,3.664014415738558,1
Oc1cc(c(cc1O)C=C)C(=O)CCCc1nc(=O)o[nH]1,28/000000211,"InChI=1S/C14H14N2O5/c1-2-8-6-11(18)12(19)7-9(8)10(17)4-3-5-13-15-14(20)21-16-13/h2,6-7,18-19H,1,3-5H2,(H,15,16,20)",C14H14N2O5,290,1.05,4.24,-4.64,4.94,0,3.132201975869835,1
Oc1cc(cc2c1ccc(=O)o2)COS(=O)(=O)N,17/000000044,"InChI=1S/C10H9NO6S/c11-18(14,15)16-5-6-3-8(12)7-1-2-10(13)17-9(7)4-6/h1-4,12H,5H2,(H2,11,14,15)",C10H9NO6S,271,-0.39,4.24,-3.33,3.85,-140,2.651444311392229,1
O[C@@H](C1=NN=CNC1)c1nc(n[nH]1)S,17/000000015,"InChI=1S/C6H8N6OS/c13-4(3-1-7-2-8-10-3)5-9-6(14)12-11-5/h2,4,13H,1H2,(H,7,8)(H2,9,11,12,14)/t4-/m0/s1",C6H8N6OS,212,-0.15,4.24,3.66,19.8,-150,5.079226348919188,1
OC(=O)/C=C/C[C@@](NO)(I)Cl,5/000000004,"InChI=1S/C5H7ClINO3/c6-5(7,8-11)3-1-2-4(9)10/h1-2,8,11H,3H2,(H,9,10)/b2-1+/t5-/m0/s1",C5H7NO3ClI,291,1.3,4.24,2.93,2.22,-150,4.25840285776604,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]cn1,28/000000325,"InChI=1S/C14H15N3O2/c1-2-10-7-12(18)13(19)8-11(10)5-3-4-6-14-15-9-16-17-14/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-",C14H15N3O2,257,2.46,4.24,-7.06,3.58,-20,3.722889969165542,1
Oc1c(/C=C/CC)c(F)ccc1P(=O)(O)O,23/000000031,"InChI=1S/C10H12FO4P/c1-2-3-4-7-8(11)5-6-9(10(7)12)16(13,14)15/h3-6,12H,2H2,1H3,(H2,13,14,15)/b4-3+",C10H12O4PF,246,1.04,4.24,-4.66,4.81,-60,3.1789495742494314,1
OCC(=O)OCc1cc(O)c2c3c1cccc3[nH]c2=O,17/000000072,"InChI=1S/C14H11NO5/c16-5-11(18)20-6-7-4-10(17)13-12-8(7)2-1-3-9(12)15-14(13)19/h1-4,16-17H,5-6H2,(H,15,19)",C14H11NO5,273,0.72,4.24,-5.28,16.6,-200,2.686852608578251,1
Oc1cc(C(=S)C(=O)OCC=C)c(cc1O)C=C,28/000000080,"InChI=1S/C13H12O4S/c1-3-5-17-13(16)12(18)9-7-11(15)10(14)6-8(9)4-2/h3-4,6-7,14-15H,1-2,5H2",C13H12O4S,264,2.14,4.23,-6.67,18.1,0,3.1966644644534536,1
Oc1ccc(cc1O)C(=C)[C@H](C1=NCC=C1)F,28/000000357,"InChI=1S/C13H12FNO2/c1-8(13(14)10-3-2-6-15-10)9-4-5-11(16)12(17)7-9/h2-5,7,13,16-17H,1,6H2/t13-/m1/s1",C13H12NO2F,233,1.28,4.23,-6.41,2.22,-150,3.9414678524325826,1
Oc1c(N)c(cc2c1SCCC2)CN(C)C(=O)N,17/000000059,"InChI=1S/C12H17N3O2S/c1-15(12(14)17)6-8-5-7-3-2-4-18-11(7)10(16)9(8)13/h5,16H,2-4,6,13H2,1H3,(H2,14,17)",C12H17N3O2S,267,0.34,4.22,-7.28,16.5,-140,3.199805692867896,1
OC(=O)[C@H](c1c(C=C)cc(c(c1)O)O)N,28/000000016,"InChI=1S/C10H11NO4/c1-2-5-3-7(12)8(13)4-6(5)9(11)10(14)15/h2-4,9,12-13H,1,11H2,(H,14,15)/t9-/m0/s1",C10H11NO4,209,0.09,4.22,-5.82,3.58,-150,3.272368734101974,1
OC(=O)COCCNC/C=C\Cc1c(C=C)cc(c(c1)O)O,28/000000431,"InChI=1S/C16H21NO5/c1-2-12-9-14(18)15(19)10-13(12)5-3-4-6-17-7-8-22-11-16(20)21/h2-4,9-10,17-19H,1,5-8,11H2,(H,20,21)/b4-3-",C16H21NO5,307,1.18,4.22,-5.54,3.58,-120,3.0635094858122303,1
O=C(Cc1sc(nc1)NCBr)NCC1=NN=CCN1,19/000000059,"InChI=1S/C10H13BrN6OS/c11-6-15-10-14-4-7(19-10)3-9(18)13-5-8-12-1-2-16-17-8/h2,4H,1,3,5-6H2,(H,12,17)(H,13,18)(H,14,15)",C10H13N6OSBr,345,0.36,4.22,1.75,3.85,0,3.82894600646158,1
Oc1cc(c(cc1O)C=C)C(=O)CCC[C@H]1OCC1,28/000000299,"InChI=1S/C15H18O4/c1-2-10-8-14(17)15(18)9-12(10)13(16)5-3-4-11-6-7-19-11/h2,8-9,11,17-18H,1,3-7H2/t11-/m1/s1",C15H18O4,262,2.11,4.21,-7.25,3.58,-150,3.1877280499468332,1
Oc1cc(C(=S)c2ccc(cc2N)Cl)c(cc1O)C=C,28/000000156,"InChI=1S/C15H12ClNO2S/c1-2-8-5-13(18)14(19)7-11(8)15(20)10-4-3-9(16)6-12(10)17/h2-7,18-19H,1,17H2",C15H12NO2SCl,305,3.34,4.21,-7.05,17.2,-20,2.833074769750411,1
Oc1cc(OC(=O)/C=C/CS(=O)(=O)C)c(cc1O)C=C,28/000000065,"InChI=1S/C13H14O6S/c1-3-9-7-10(14)11(15)8-12(9)19-13(16)5-4-6-20(2,17)18/h3-5,7-8,14-15H,1,6H2,2H3/b5-4+",C13H14O6S,298,1.4,4.21,-7.09,5.09,-80,3.035028422387084,1
Oc1c(O)cc(c(c1)C=C)COC[C@H](CCO)Cl,28/000000342,"InChI=1S/C13H17ClO4/c1-2-9-5-12(16)13(17)6-10(9)7-18-8-11(14)3-4-15/h2,5-6,11,15-17H,1,3-4,7-8H2/t11-/m0/s1",C13H17O4Cl,272,1.72,4.21,-6.07,3.72,-170,3.5492704592346644,1
OC(=O)C(=C)c1nc2ncc(c(c2c(=O)[nH]1)S)CO,23/000000019,"InChI=1S/C11H9N3O4S/c1-4(11(17)18)8-13-9-6(10(16)14-8)7(19)5(3-15)2-12-9/h2,15H,1,3H2,(H,17,18)(H2,12,13,14,16,19)",C11H9N3O4S,279,-0.2,4.21,-3.75,21.7,-140,3.4610254141127523,1
O=N[C@@H](C1=CNC=NC1)/C=C/CC#CCc1nc(N)ccc1,19/000000027,"InChI=1S/C16H17N5O/c17-16-9-5-7-14(20-16)6-3-1-2-4-8-15(21-22)13-10-18-12-19-11-13/h4-5,7-10,12,15H,2,6,11H2,(H2,17,20)(H,18,19)/b8-4+/t15-/m1/s1",C16H17N5O,295,1.06,4.21,1.57,23.9,-190,4.679611283875346,1
Oc1c(O)cc(c(c1)C=C)[C@H](/C=C/C)F,28/000000263,"InChI=1S/C12H13FO2/c1-3-5-10(13)9-7-12(15)11(14)6-8(9)4-2/h3-7,10,14-15H,2H2,1H3/b5-3+/t10-/m0/s1",C12H13O2F,208,2.76,4.21,-6.3,13.1,-170,3.817993112800198,1
Oc1cc(c(cc1O)C=C)[C@H](CSC)/C=C\Cc1cnc[nH]1,28/000000430,"InChI=1S/C17H20N2O2S/c1-3-12-7-16(20)17(21)8-15(12)13(10-22-2)5-4-6-14-9-18-11-19-14/h3-5,7-9,11,13,20-21H,1,6,10H2,2H3,(H,18,19)/b5-4-/t13-/m0/s1",C17H20N2O2S,316,3.0,4.21,-4.59,20.8,-170,3.9742832519274547,1
Oc1ccc(cc1O)C(=C)[C@H](n1nc[nH]c1=S)F,28/000000312,"InChI=1S/C11H10FN3O2S/c1-6(7-2-3-8(16)9(17)4-7)10(12)15-11(18)13-5-14-15/h2-5,10,16-17H,1H2,(H,13,14,18)/t10-/m0/s1",C11H10N3O2SF,267,2.43,4.21,-7.25,2.22,-190,3.969066063630269,1
c1nc(ncc1[C@H]([NH3+])Br)N,10/000000007,"InChI=1S/C5H7BrN4/c6-4(7)3-1-9-5(8)10-2-3/h1-2,4H,7H2,(H2,8,9,10)/p+1/t4-/m0/s1",C5H8N4Br,204,-0.39,4.2,5.43,1.0,-150,4.116131411953846,1
Oc1cc(C(=O)N)cc(c1C(=O)C)CC#CC[NH3+],10/000000021,"InChI=1S/C13H14N2O3/c1-8(16)12-9(4-2-3-5-14)6-10(13(15)18)7-11(12)17/h6-7,17H,4-5,14H2,1H3,(H2,15,18)/p+1",C13H15N2O3,247,-0.06,4.2,-1.52,3.58,-20,3.505722156761145,1
OC(=O)CC1=NC(=NCN1)[C@@H](c1c(C=C)cc(c(c1)O)O)F,28/000000631,"InChI=1S/C14H14FN3O4/c1-2-7-3-9(19)10(20)4-8(7)13(15)14-17-6-16-11(18-14)5-12(21)22/h2-4,13,19-20H,1,5-6H2,(H,21,22)(H,16,17,18)/t13-/m1/s1",C14H14N3O4F,307,0.57,4.2,-5.62,23.6,-170,4.2822718127215005,1
Oc1cc(c(cc1O)C=C)C(=O)CCCCC(=O)N,28/000000311,"InChI=1S/C14H17NO4/c1-2-9-7-12(17)13(18)8-10(9)11(16)5-3-4-6-14(15)19/h2,7-8,17-18H,1,3-6H2,(H2,15,19)",C14H17NO4,263,0.92,4.2,-5.67,3.58,0,2.6174824276874133,1
NCC(=O)c1ccc(c2c1nn[nH]c2=O)Sc1nncs1,13/000000002,"InChI=1S/C11H8N6O2S2/c12-3-6(18)5-1-2-7(21-11-16-13-4-20-11)8-9(5)14-17-15-10(8)19/h1-2,4H,3,12H2,(H,14,15,19)",C11H8N6O2S2,320,1.19,4.2,-8.38,3.58,-120,3.380464389662939,1
Oc1c(O)cc(c(c1)C=C)CNNCCO,28/000000006,"InChI=1S/C11H16N2O3/c1-2-8-5-10(15)11(16)6-9(8)7-13-12-3-4-14/h2,5-6,12-16H,1,3-4,7H2",C11H16N2O3,224,1.29,4.2,-2.98,12.8,-20,3.1267928809427383,1
Oc1cc(c(cc1O)C=C)C/C=C/CC1=CCOC1,28/000000122,"InChI=1S/C16H18O3/c1-2-13-9-15(17)16(18)10-14(13)6-4-3-5-12-7-8-19-11-12/h2-4,7,9-10,17-18H,1,5-6,8,11H2/b4-3+",C16H18O3,258,2.24,4.2,-1.44,3.58,-20,3.583507917883491,1
